Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.81,0.95,1,391,1,27,0.06764713,0.00520582,0.04092808,0.00295231,5481.59104,18612452.2,361,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,861,1,23,0.06827294,0.00568699,0.04031272,0.00278238,4815.55288,10493334.9,836,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,901,1,28,0.05584269,0.00095485,0.03226783,0.00038815,5247.79008,17890711.7,871,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,28,0.05895541,0.00167845,0.0347359,0.00103741,5029.41495,15109677.8,780,1,808,0,10000,0,10000,0,10000,1,0
0.81,0.95,1,437,1,26,0.05190987,0.00088259,0.02759484,0.00024462,6482.05432,44210309.4,409,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,219,1,26,0.05422799,0.00467318,0.0285269,0.00072227,4976.07527,5741487.67,190,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,25,0.05969261,0.00149784,0.03367413,0.0006903,5403.45314,13360862.5,975,0,10000,0,10000,1,0.682445,0,10000,0,0
0.81,0.95,1,366,1,29,0.06183808,0.00272436,0.03547116,0.00128605,5157.74924,9251899.64,335,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,571,1,24,0.06726768,0.00281496,0.03939547,0.00134985,4870.87061,10561536.9,545,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,23,0.05301966,0.00097118,0.02979593,0.00036766,5734.79651,15117586.5,977,0,10000,0,10000,1,0.788255,0,10000,0,0
0.81,0.95,1,691,1,24,0.05846157,0.00164109,0.03192323,0.00047478,5752.58699,13146309.1,665,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,22,0.06131603,0.00212649,0.03621404,0.00112769,5347.09548,15363369.9,978,0,10000,0,10000,1,0.714577,0,10000,0,0
0.81,0.95,1,632,1,25,0.05143691,0.00074122,0.0276435,0.00024303,5728.04659,17736834.2,605,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,533,1,22,0.05555509,0.00130598,0.03177915,0.0006855,5068.33267,9842297.38,509,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,900,1,27,0.0571441,0.00126553,0.03222146,0.00048625,5269.0127,13005504.7,870,0,10000,0,10000,0,10000,0,10000,0,0
