Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.8,0.95,0,10000,1,23,0.04425039,0.00048169,0.01946342,0.00012156,10613.6516,36409894,977,0,10000,0,10000,1,0.711209,0,10000,0,0
0.8,0.95,0,10000,1,22,0.04826291,0.00058974,0.02171767,0.0001392,10225.0062,33856876.3,978,0,10000,0,10000,1,0.607089,0,10000,0,0
0.8,0.95,0,10000,1,23,0.04641928,0.00053633,0.02051057,0.00011463,10653.7194,39585171.2,977,0,10000,0,10000,1,0.864752,0,10000,0,0
0.8,0.95,0,10000,1,22,0.04550012,0.00085012,0.02007624,0.00022053,11079.4548,49426603.9,978,0,10000,0,10000,1,0.677514,0,10000,0,0
0.8,0.95,0,10000,1,22,0.04535302,0.00046158,0.01975089,9.53E-05,9657.57392,25501640.6,978,0,10000,0,10000,1,0.783696,0,10000,0,0
0.8,0.95,0,10000,1,25,0.04656354,0.00195799,0.01989997,0.00017854,10499.4698,34455388.8,219,1,244,0,10000,0,10000,0,10000,1,0
0.8,0.95,0,10000,1,22,0.04807919,0.00075727,0.02242377,0.00023767,10191.0462,40295874.5,978,0,10000,0,10000,1,0.599292,0,10000,0,0
0.8,0.95,1,958,1,24,0.04690324,0.00067651,0.02041263,0.00015031,10424.1563,38609608.1,932,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,22,0.04479412,0.00055459,0.01985629,0.00013301,10283.7988,30692288.1,978,0,10000,0,10000,1,0.658496,0,10000,0,0
0.8,0.95,0,10000,1,24,0.04881625,0.00086834,0.0206462,0.0001784,10610.7994,33869659.9,976,0,10000,0,10000,1,0.885456,0,10000,0,0
0.8,0.95,0,10000,1,21,0.04783103,0.0008342,0.02240504,0.00027349,10592.5528,52733725.1,979,0,10000,0,10000,1,0.422416,0,10000,0,0
0.8,0.95,0,10000,1,26,0.0575439,0.00194945,0.02894399,0.00093024,9953.1875,53209468.7,164,1,190,0,10000,0,10000,0,10000,1,0
0.8,0.95,0,10000,1,23,0.04866663,0.00085395,0.02131843,0.00025062,10457.8037,44704837.8,977,0,10000,0,10000,1,0.743983,0,10000,0,0
0.8,0.95,0,10000,1,25,0.04468704,0.00054735,0.01988279,0.00012882,10430.7364,42767897.6,975,0,10000,0,10000,1,0.60479,0,10000,0,0
0.8,0.95,0,10000,1,23,0.04769438,0.0006547,0.02140506,0.00017397,9780.20087,35237923.4,462,1,485,0,10000,0,10000,0,10000,1,0
0.8,0.95,1,511,1,22,0.04822088,0.00071613,0.02104263,0.00016334,10075.2402,31813109.7,487,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,1,550,1,22,0.05031667,0.00175138,0.02232513,0.00037991,10482.1648,42235549.7,526,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,28,0.04505452,0.00096155,0.02144836,0.00038565,11160.2419,50446537.5,835,1,863,0,10000,0,10000,0,10000,1,0
0.8,0.95,0,10000,1,22,0.04465436,0.000506,0.01920076,0.00011306,10573.2947,35256346.8,978,0,10000,0,10000,1,0.638989,0,10000,0,0
0.8,0.95,0,10000,1,22,0.04676047,0.00097512,0.02119302,0.00024174,10374.0585,40934518.6,978,0,10000,0,10000,1,0.720428,0,10000,0,0
0.8,0.95,0,10000,1,23,0.04890572,0.00076516,0.02264726,0.00024639,8806.47379,22781125.4,977,0,10000,0,10000,1,0.734097,0,10000,0,0
0.8,0.95,1,613,1,23,0.05885861,0.0033814,0.02787387,0.00108898,8695.22774,22409859.4,588,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,27,0.04835437,0.00075951,0.02164803,0.00017874,9739.70691,35998826.2,973,0,10000,0,10000,1,0.682689,0,10000,0,0
0.8,0.95,1,931,1,22,0.04895058,0.00086165,0.02232054,0.00025894,10236.7295,43242370.6,906,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,24,0.04656439,0.00070654,0.02086199,0.00015048,10263.4311,33794704.5,976,0,10000,0,10000,1,0.862294,0,10000,0,0
0.8,0.95,0,10000,1,24,0.05018761,0.00106972,0.02293829,0.00028315,10285.963,45573632.9,976,0,10000,0,10000,1,0.628271,0,10000,0,0
0.8,0.95,0,10000,1,24,0.04890519,0.00080306,0.02212234,0.00021107,9908.91564,31158579.6,976,0,10000,0,10000,1,0.877504,0,10000,0,0
0.8,0.95,0,10000,1,22,0.0472253,0.00067306,0.0211907,0.00015745,10602.0472,55536729.9,978,0,10000,0,10000,1,0.667559,0,10000,0,0
0.8,0.95,0,10000,1,26,0.05112691,0.00100927,0.02441295,0.0003833,9812.83093,34379348.9,974,0,10000,0,10000,1,0.804959,0,10000,0,0
0.8,0.95,0,10000,1,24,0.04772759,0.0008319,0.02174418,0.00024295,10099.5165,34829352,976,0,10000,0,10000,1,0.677664,0,10000,0,0
0.8,0.95,1,822,1,23,0.04547884,0.00053257,0.01978422,0.00012357,9761.83859,23617491.4,797,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,24,0.05458788,0.00150121,0.02661245,0.00065451,9446.71914,28845838.3,976,0,10000,0,10000,1,0.857912,0,10000,0,0
0.8,0.95,0,10000,1,24,0.04867578,0.00108081,0.02223106,0.00032023,9737.8786,32224949.7,976,0,10000,0,10000,1,0.690088,0,10000,0,0
0.8,0.95,1,78,1,24,0.07191118,0.00391277,0.03518472,0.00104354,10126.8542,55546401,52,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,24,0.05203758,0.00160241,0.0236983,0.00055238,10301.2078,40631616.8,976,0,10000,0,10000,1,0.595339,0,10000,0,0
0.8,0.95,0,10000,1,23,0.05237315,0.00254665,0.02330802,0.00060384,10593.1248,38109788.7,653,1,676,0,10000,0,10000,0,10000,1,0
0.8,0.95,0,10000,1,24,0.04761855,0.00114855,0.02177433,0.0003113,9751.77778,29467621.3,976,0,10000,0,10000,1,0.63069,0,10000,0,0
