Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
6,0.0125,0,10000,1,48,0.013598558,1.03E-05,0.00765062,2.86E-06,14478.99578,3932625.445,952,0,10000,0,10000,1,0.564076,0,10000,0,0
6,0.0125,0,10000,1,43,0.01330337,1.01E-05,0.007430422,2.96E-06,14468.35887,4505483.745,957,0,10000,0,10000,1,0.470608,0,10000,0,0
6,0.0125,0,10000,1,48,0.01402198,1.19E-05,0.007759117,3.12E-06,14518.42405,2889512.373,952,0,10000,0,10000,1,0.556128,0,10000,0,0
6,0.0125,0,10000,1,45,0.013627278,8.76E-06,0.007686644,2.52E-06,14654.7245,2716881.663,955,0,10000,0,10000,1,0.519503,0,10000,0,0
6,0.0125,0,10000,1,46,0.013059832,9.14E-06,0.007344877,2.54E-06,14470.82947,3862445.613,954,0,10000,0,10000,1,0.581963,0,10000,0,0
6,0.0125,0,10000,1,41,0.013650415,9.39E-06,0.007584935,2.85E-06,14769.72356,4207187.452,959,0,10000,0,10000,1,0.544031,0,10000,0,0
6,0.0125,0,10000,1,51,0.013465582,9.95E-06,0.007558966,3.16E-06,14530.45608,3482639.607,949,0,10000,0,10000,1,0.576838,0,10000,0,0
6,0.0125,0,10000,1,48,0.013310418,1.03E-05,0.007477068,2.58E-06,14386.87025,3913666.594,952,0,10000,0,10000,1,0.588472,0,10000,0,0
6,0.0125,0,10000,1,48,0.013158046,8.18E-06,0.007454603,2.65E-06,14516.50422,4442389.995,952,0,10000,0,10000,1,0.505549,0,10000,0,0
6,0.0125,0,10000,1,48,0.013308546,8.74E-06,0.007472153,2.47E-06,14418.8692,3126560.04,952,0,10000,0,10000,1,0.620128,0,10000,0,0
6,0.0125,0,10000,1,45,0.013220059,1.04E-05,0.007507479,3.47E-06,14496.54469,3906702.486,955,0,10000,0,10000,1,0.483595,0,10000,0,0
6,0.0125,0,10000,1,50,0.013456168,9.74E-06,0.007658453,2.95E-06,14250.70296,3613979.186,950,0,10000,0,10000,1,0.660174,0,10000,0,0
