,Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
302,0.8,0.95,1,678,1,27,0.050880935,0.001583649,0.022652641,0.000488663,10731.67907,38578775.75,649,0,10000,0,10000,0,10000,0,10000,0,0
303,0.8,0.95,0,10000,1,23,0.048548887,0.000676857,0.023007781,0.000249096,9667.266187,36208386.59,977,0,10000,0,10000,1,0.70462,0,10000,0,0
304,0.8,0.95,1,614,1,22,0.050693606,0.001131617,0.022914607,0.00025875,9082.423932,30706904.27,589,0,10000,0,10000,0,10000,0,10000,0,0
305,0.8,0.95,1,648,1,22,0.047703404,0.000750288,0.021489325,0.00022574,9433.45,28290675.07,624,0,10000,0,10000,0,10000,0,10000,0,0
306,0.8,0.95,0,10000,1,22,0.049362638,0.00103267,0.022668154,0.000385738,9803.685832,29519910.98,978,0,10000,0,10000,1,0.691933,0,10000,0,0
307,0.8,0.95,0,10000,1,23,0.047920721,0.000722162,0.021705207,0.000210023,10528.84173,36290730.63,977,0,10000,0,10000,1,0.558046,0,10000,0,0
308,0.8,0.95,0,10000,1,23,0.052425906,0.001444003,0.023090079,0.000234138,10714.14251,57481851.49,418,1,441,0,10000,0,10000,0,10000,1,0
309,0.8,0.95,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,32,0,10000,0,10000,0,10000,0,1
310,0.8,0.95,1,255,1,21,0.063778003,0.002964244,0.029039023,0.000885315,7871.45614,16433573.56,232,0,10000,0,10000,0,10000,0,10000,0,0
311,0.8,0.95,1,486,1,24,0.054258886,0.001725482,0.026751949,0.000664023,10091.32967,43902810.8,459,0,10000,0,10000,0,10000,0,10000,0,0
312,0.8,0.95,0,10000,1,26,0.067983221,0.005549607,0.026524701,0.000370392,4961.958333,6433561.957,28,1,54,0,10000,0,10000,0,10000,1,0
313,0.8,0.95,0,10000,1,24,0.047164977,0.00068361,0.020619101,0.000138616,10634.2716,35510797.65,976,0,10000,0,10000,1,0.807743,0,10000,0,0
314,0.8,0.95,1,308,1,23,0.046955381,0.000668389,0.020702828,0.000147932,9404.146953,28086748.33,283,0,10000,0,10000,0,10000,0,10000,0,0
315,0.8,0.95,0,10000,1,26,0.047512688,0.000705238,0.021403741,0.00019618,10052.92062,33878561.01,974,0,10000,0,10000,1,0.813464,0,10000,0,0
316,0.8,0.95,0,10000,1,26,0.048914831,0.001252618,0.02223641,0.000478525,10224.35876,30070485.2,974,0,10000,0,10000,1,0.756136,0,10000,0,0
317,0.8,0.95,1,804,1,22,0.045505726,0.000628938,0.020100015,0.000188218,9638.264516,27162908.74,779,0,10000,0,10000,0,10000,0,10000,0,0
318,0.8,0.95,0,10000,1,24,0.047058287,0.000801644,0.020907524,0.000188691,10906.27263,40350835.34,976,0,10000,0,10000,1,0.685791,0,10000,0,0
319,0.8,0.95,0,10000,1,23,0.046738331,0.000848806,0.021127758,0.000249378,10803.01028,40431713.04,977,0,10000,0,10000,1,0.192699,0,10000,0,0
320,0.8,0.95,0,10000,1,21,0.0477536,0.00063354,0.020972829,0.000151253,10039.06154,38287843.43,979,0,10000,0,10000,1,0.694555,0,10000,0,0
721,0.81,0.95,0,10000,1,24,0.047403239,0.000587651,0.020624331,0.000128584,11112.34054,55925751.17,976,0,10000,0,10000,1,0.738775,0,10000,0,0
722,0.81,0.95,0,10000,1,23,0.05338673,0.001470641,0.024601812,0.000473289,9310.032172,32126962.19,377,1,400,0,10000,0,10000,0,10000,1,0
723,0.81,0.95,0,10000,1,23,0.051452217,0.001044425,0.022702622,0.000279491,10742.86228,47041251.03,977,0,10000,0,10000,1,0.707203,0,10000,0,0
724,0.81,0.95,0,10000,1,26,0.052506894,0.001091271,0.024169026,0.000349421,10096.96186,36960986.22,974,0,10000,0,10000,1,0.662202,0,10000,0,0
725,0.81,0.95,1,941,1,23,0.046658381,0.001064843,0.021293864,0.000256275,10659.20175,46824386.59,916,0,10000,0,10000,0,10000,0,10000,0,0
726,0.81,0.95,0,10000,1,23,0.04972115,0.000641927,0.022670663,0.000187247,9426.332991,27836465.36,977,0,10000,0,10000,1,0.547701,0,10000,0,0
727,0.81,0.95,0,10000,1,25,0.048334904,0.000618571,0.021944071,0.000164821,9677.162719,30163990.44,975,0,10000,0,10000,1,0.716102,0,10000,0,0
728,0.81,0.95,0,10000,1,23,0.048286608,0.000578952,0.021963052,0.000160736,9687.655704,29745138.23,977,0,10000,0,10000,1,0.613956,0,10000,0,0
729,0.81,0.95,1,310,1,22,0.058584196,0.002076159,0.027775798,0.000560199,8307.319149,21366065.84,286,0,10000,0,10000,0,10000,0,10000,0,0
730,0.81,0.95,0,10000,1,24,0.04976488,0.001425904,0.023124522,0.000352128,10183.81584,44092165.69,976,0,10000,0,10000,1,0.645395,0,10000,0,0
731,0.81,0.95,1,83,1,23,0.055806789,0.003584775,0.026547788,0.001046651,10984,44993894.26,57,0,10000,0,10000,0,10000,0,10000,0,0
732,0.81,0.95,0,10000,1,22,0.046051732,0.000639609,0.020778208,0.000185013,10219.91478,34313987.5,978,0,10000,0,10000,1,0.588667,0,10000,0,0
733,0.81,0.95,0,10000,1,25,0.051406944,0.001007513,0.023558498,0.000276563,9893.900103,29255042.07,975,0,10000,0,10000,1,0.823042,0,10000,0,0
734,0.81,0.95,1,294,1,26,0.048183932,0.001409086,0.021329883,0.000151924,8777.416031,23268809.16,266,0,10000,0,10000,0,10000,0,10000,0,0
735,0.81,0.95,0,10000,1,27,0.047319183,0.00060919,0.021247471,0.000147725,11000.21362,36678550.68,973,0,10000,0,10000,1,0.745383,0,10000,0,0
736,0.81,0.95,1,706,1,23,0.057496996,0.001491899,0.026908534,0.000441399,8846.739645,26710571,680,0,10000,0,10000,0,10000,0,10000,0,0
737,0.81,0.95,0,10000,1,23,0.047419605,0.000627666,0.020965559,0.000115269,10425.9381,39416730.88,424,1,447,0,10000,0,10000,0,10000,1,0
738,0.81,0.95,0,10000,1,26,0.053020005,0.0018891,0.025119162,0.000770231,10368.07113,36336282.96,974,0,10000,0,10000,1,0.80472,0,10000,0,0
739,0.81,0.95,0,10000,1,26,0.053744661,0.000980342,0.023299681,0.000190727,8876.898239,23568505.95,515,1,541,0,10000,0,10000,0,10000,1,0
740,0.81,0.95,0,10000,1,23,0.046010598,0.000607286,0.020448709,0.000118714,9381.461459,30190025.41,977,0,10000,0,10000,1,0.572564,0,10000,0,0
1141,0.82,0.95,0,10000,1,21,0.052608301,0.001272072,0.024877472,0.000396512,10000.44615,47153987.97,979,0,10000,0,10000,1,0.222831,0,10000,0,0
1142,0.82,0.95,1,55,1,22,0.088981565,0.002057582,0.040532046,0.000767494,6675.807692,18456191.69,30,0,10000,0,10000,0,10000,0,10000,0,0
1143,0.82,0.95,0,10000,1,25,0.053899547,0.001228052,0.025024095,0.000404531,10336.71473,38689247.37,975,0,10000,0,10000,1,0.729164,0,10000,0,0
1144,0.82,0.95,1,382,1,22,0.045809673,0.000856948,0.020211838,0.000215658,11314.64306,43400272.92,357,0,10000,0,10000,0,10000,0,10000,0,0
1145,0.82,0.95,0,10000,1,26,0.053219269,0.001184394,0.024118577,0.000267677,10273.61959,51264740.28,974,0,10000,0,10000,1,0.413659,0,10000,0,0
1146,0.82,0.95,0,10000,1,22,0.050758801,0.000868289,0.023908709,0.000282618,9328.592402,36750821.19,978,0,10000,0,10000,1,0.751811,0,10000,0,0
1147,0.82,0.95,0,10000,1,24,0.052038595,0.000979245,0.024335844,0.000316752,9262.026749,31641429.98,976,0,10000,0,10000,1,0.602327,0,10000,0,0
1148,0.82,0.95,0,10000,1,24,0.057608211,0.001492756,0.027574939,0.000559068,8736.380658,35269935.86,976,0,10000,0,10000,1,0.649373,0,10000,0,0
1149,0.82,0.95,0,10000,1,22,0.047351169,0.000678434,0.021194305,0.000156285,11319.69097,50911214.07,978,0,10000,0,10000,1,0.742492,0,10000,0,0
1150,0.82,0.95,0,10000,1,23,0.051887973,0.000996246,0.024750653,0.000324625,10135.89209,45136790.19,977,0,10000,0,10000,1,0.415915,0,10000,0,0
1151,0.82,0.95,0,10000,1,22,0.048947347,0.000868524,0.022110249,0.000205619,9673.997947,32567605.32,978,0,10000,0,10000,1,0.356265,0,10000,0,0
1152,0.82,0.95,0,10000,1,23,0.049637373,0.001003871,0.02376233,0.000326998,10678.16019,59448736.29,416,1,439,0,10000,0,10000,0,10000,1,0
1153,0.82,0.95,0,10000,1,26,0.049891387,0.000786768,0.023359116,0.00024472,10064.18632,45947241.12,589,1,615,0,10000,0,10000,0,10000,1,0
1154,0.82,0.95,0,10000,1,22,0.060419958,0.002375312,0.02751494,0.000585277,8959.449153,26856591.43,122,1,144,0,10000,0,10000,0,10000,1,0
1155,0.82,0.95,0,10000,1,21,0.051161687,0.001050993,0.023744916,0.000343316,9229.203077,33661922.05,979,0,10000,0,10000,1,0.41608,0,10000,0,0
1156,0.82,0.95,0,10000,1,25,0.0497213,0.00101721,0.023137601,0.000301748,10355.27703,45747212.34,975,0,10000,0,10000,1,0.552317,0,10000,0,0
1157,0.82,0.95,0,10000,1,25,0.046148256,0.000691098,0.020478872,0.000155564,9563.609681,27670545.29,975,0,10000,0,10000,1,0.877485,0,10000,0,0
1158,0.82,0.95,0,10000,1,25,0.056244482,0.001224409,0.026519332,0.000341152,9332.477858,32476104.39,975,0,10000,0,10000,1,0.726605,0,10000,0,0
1159,0.82,0.95,0,10000,1,25,0.053497755,0.00123101,0.024987322,0.000425971,10269.15963,43293655.99,975,0,10000,0,10000,1,0.682715,0,10000,0,0
1160,0.82,0.95,1,354,1,21,0.057759234,0.002275686,0.029187506,0.001297724,8692.395706,27514074.25,330,0,10000,0,10000,0,10000,0,10000,0,0
1561,0.83,0.95,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,32,0,10000,0,10000,0,10000,0,1
1562,0.83,0.95,0,10000,1,25,0.05206944,0.001458389,0.024839598,0.000549235,11259.77858,59330636.31,975,0,10000,0,10000,1,0.835643,0,10000,0,0
1563,0.83,0.95,0,10000,1,25,0.053163026,0.00152212,0.025360981,0.000597757,10323.21524,45799729.67,975,0,10000,0,10000,1,0.613863,0,10000,0,0
1564,0.83,0.95,1,709,1,22,0.05553655,0.001599873,0.024174284,0.000368003,10333.20852,43202451.55,685,0,10000,0,10000,0,10000,0,10000,0,0
1565,0.83,0.95,0,10000,1,23,0.050838464,0.001490307,0.023596418,0.000500549,10173.10791,45649852.32,977,0,10000,0,10000,1,0.48764,0,10000,0,0
1566,0.83,0.95,1,911,1,22,0.059430889,0.002104229,0.029655325,0.000840348,9085.231293,40476032.1,886,0,10000,0,10000,0,10000,0,10000,0,0
1567,0.83,0.95,1,243,1,24,0.060719313,0.001528884,0.028705047,0.000391389,6949.261682,13403929.66,218,0,10000,0,10000,0,10000,0,10000,0,0
1568,0.83,0.95,1,707,1,21,0.052961698,0.001396246,0.023350146,0.000454974,10466.87187,44090836.31,683,0,10000,0,10000,0,10000,0,10000,0,0
1569,0.83,0.95,0,10000,1,24,0.052969925,0.000976347,0.023911389,0.000257063,11209.5216,52225992.68,976,0,10000,0,10000,1,0.624718,0,10000,0,0
1570,0.83,0.95,0,10000,1,22,0.05252845,0.000942176,0.024143024,0.000308638,9597.694045,32804139.49,978,0,10000,0,10000,1,0.742334,0,10000,0,0
1571,0.83,0.95,1,680,1,21,0.054719653,0.001327913,0.025514554,0.000392489,9452.154908,34481725.78,656,0,10000,0,10000,0,10000,0,10000,0,0
1572,0.83,0.95,1,760,1,25,0.053222188,0.001142271,0.023846219,0.000321464,10390.40878,39579374.13,733,0,10000,0,10000,0,10000,0,10000,0,0
1573,0.83,0.95,0,10000,1,23,0.047975938,0.000768553,0.022156528,0.00025087,10811.06475,51334914.4,977,0,10000,0,10000,1,0.767003,0,10000,0,0
1574,0.83,0.95,0,10000,1,21,0.071352973,0.006395604,0.035354008,0.002600779,8489.624549,27909278.38,281,1,302,0,10000,0,10000,0,10000,1,0
1575,0.83,0.95,0,10000,1,23,0.050995394,0.001008626,0.023726569,0.000293361,9787.74409,35259981.58,977,0,10000,0,10000,1,0.5172,0,10000,0,0
1576,0.83,0.95,1,117,1,22,0.074072242,0.006924009,0.038084018,0.002701327,6387.280899,12250887.6,93,0,10000,0,10000,0,10000,0,10000,0,0
1577,0.83,0.95,0,10000,1,22,0.055244699,0.001844812,0.027164054,0.000763138,8907.093429,32145375.09,978,0,10000,0,10000,1,0.653542,0,10000,0,0
1578,0.83,0.95,0,10000,1,22,0.055660271,0.001866363,0.02674136,0.000946331,9822.945585,45767697.35,978,0,10000,0,10000,1,0.819776,0,10000,0,0
1579,0.83,0.95,0,10000,1,25,0.052978505,0.001613519,0.02484642,0.00041477,10256.27719,58735398.26,289,1,314,0,10000,0,10000,0,10000,1,0
1580,0.83,0.95,0,10000,1,26,0.046023877,0.000726293,0.021614001,0.000250097,10835.71546,60787280.5,974,0,10000,0,10000,1,0.604261,0,10000,0,0
1981,0.84,0.95,1,124,1,24,0.061059819,0.002428963,0.029200293,0.000768164,12970.8172,115455263.3,97,0,10000,0,10000,0,10000,0,10000,0,0
1982,0.84,0.95,1,851,1,24,0.05155537,0.001138801,0.023525827,0.000276436,10168.65732,43635911.41,824,0,10000,0,10000,0,10000,0,10000,0,0
1983,0.84,0.95,0,10000,1,23,0.05329161,0.001058459,0.024357727,0.00033965,9858.367934,33419777.27,977,0,10000,0,10000,1,0.527252,0,10000,0,0
1984,0.84,0.95,0,10000,1,26,0.061910661,0.003382762,0.030900779,0.001442172,9689.325773,41556522.35,974,0,10000,0,10000,1,0.506117,0,10000,0,0
1985,0.84,0.95,0,10000,1,27,0.050493783,0.001024956,0.024367929,0.000377449,9277.414861,31481648.84,973,0,10000,0,10000,1,0.674711,0,10000,0,0
1986,0.84,0.95,0,10000,1,25,0.060224638,0.001571826,0.029625763,0.000552648,8960.096055,36111486.86,587,1,612,0,10000,0,10000,0,10000,1,0
1987,0.84,0.95,0,10000,1,22,0.052737137,0.000868063,0.024704551,0.000347477,9885.670616,40165161.02,426,1,448,0,10000,0,10000,0,10000,1,0
1988,0.84,0.95,1,473,1,23,0.047239439,0.000636337,0.021943697,0.000154054,9665.72912,41619241.11,447,0,10000,0,10000,0,10000,0,10000,0,0
1989,0.84,0.95,0,10000,1,22,0.055684836,0.001802501,0.026965188,0.000781374,10113.32033,49422780.35,978,0,10000,0,10000,1,0.567314,0,10000,0,0
1990,0.84,0.95,1,555,1,21,0.065063148,0.004552547,0.033615531,0.002777132,10126.41176,41159808.06,531,0,10000,0,10000,0,10000,0,10000,0,0
1991,0.84,0.95,1,859,1,22,0.055657677,0.00147159,0.026489938,0.000476497,8774.039711,30716225.19,835,0,10000,0,10000,0,10000,0,10000,0,0
1992,0.84,0.95,1,931,1,22,0.054308299,0.002154375,0.02609098,0.000669285,10121.25914,47392782.37,907,0,10000,0,10000,0,10000,0,10000,0,0
1993,0.84,0.95,0,10000,1,26,0.052486354,0.001331809,0.024519481,0.000408418,9946.693694,33980823.62,337,1,363,0,10000,0,10000,0,10000,1,0
1994,0.84,0.95,1,243,1,22,0.056104372,0.001113954,0.025667094,0.00048007,9045.688372,33028114.92,219,0,10000,0,10000,0,10000,0,10000,0,0
1995,0.84,0.95,0,10000,1,22,0.052466341,0.001295411,0.025407988,0.000537256,10519.23203,51565791.19,978,0,10000,0,10000,1,0.540993,0,10000,0,0
1996,0.84,0.95,1,517,1,21,0.053056122,0.001158237,0.02469414,0.000397855,9752.326531,35130143.75,494,0,10000,0,10000,0,10000,0,10000,0,0
1997,0.84,0.95,0,10000,1,26,0.052333588,0.001074008,0.023501586,0.000257549,9457.606186,30664084.93,974,0,10000,0,10000,1,0.817621,0,10000,0,0
1998,0.84,0.95,1,316,1,23,0.05304682,0.000792577,0.025076131,0.000200718,8871.321678,46173653.92,290,0,10000,0,10000,0,10000,0,10000,0,0
1999,0.84,0.95,1,755,1,24,0.055577144,0.002356532,0.027100424,0.000938833,11674.69199,74050642.9,728,0,10000,0,10000,0,10000,0,10000,0,0
2000,0.84,0.95,1,894,1,21,0.062142498,0.004033721,0.030280048,0.001477141,9559.204624,35013945.99,869,0,10000,0,10000,0,10000,0,10000,0,0
2401,0.85,0.95,1,276,1,22,0.052214057,0.001375581,0.023597849,0.000359527,8947.336032,24073441.56,251,0,10000,0,10000,0,10000,0,10000,0,0
2402,0.85,0.95,0,10000,1,21,0.056588338,0.001269844,0.026920412,0.000413762,9734.215385,46402857.15,979,0,10000,0,10000,1,0.647388,0,10000,0,0
2403,0.85,0.95,1,556,1,24,0.064922204,0.004846434,0.032962249,0.001770373,9484.137143,41861198.43,529,0,10000,0,10000,0,10000,0,10000,0,0
2404,0.85,0.95,0,10000,1,20,0.05452796,0.000875954,0.025784656,0.000261954,9815.55123,41935715.1,980,0,10000,0,10000,1,0.855806,0,10000,0,0
2405,0.85,0.95,0,10000,1,20,0.059897321,0.002771978,0.029961817,0.001290088,10531.84939,54557097.55,980,0,10000,0,10000,1,0.666487,0,10000,0,0
2406,0.85,0.95,1,859,1,22,0.053782626,0.001321858,0.025630635,0.000383999,10819.87349,52586173.98,834,0,10000,0,10000,0,10000,0,10000,0,0
2407,0.85,0.95,1,437,1,24,0.049988432,0.00081512,0.022732613,0.000232143,11292.58128,41693031.35,410,0,10000,0,10000,0,10000,0,10000,0,0
2408,0.85,0.95,1,531,1,24,0.060564658,0.002914156,0.030172597,0.001249365,9900.09,50565824.64,504,0,10000,0,10000,0,10000,0,10000,0,0
2409,0.85,0.95,0,10000,1,21,0.051464341,0.001060379,0.024281534,0.00031317,11002.34564,54315303.26,979,0,10000,0,10000,1,0.784789,0,10000,0,0
2410,0.85,0.95,1,224,1,23,0.064979547,0.006036592,0.03149783,0.002477148,11301.9433,50300092.43,198,0,10000,0,10000,0,10000,0,10000,0,0
2411,0.85,0.95,0,10000,1,27,0.054954133,0.001254151,0.02730566,0.000508689,9333.380805,40119889.19,973,0,10000,0,10000,1,0.804073,0,10000,0,0
2412,0.85,0.95,0,10000,1,21,0.05868085,0.001599919,0.028687932,0.000555427,9264.625641,34248028.43,979,0,10000,0,10000,1,0.723435,0,10000,0,0
2413,0.85,0.95,0,10000,1,21,0.052554943,0.000899137,0.02422745,0.000270622,10625.47897,48088088.41,979,0,10000,0,10000,1,0.307553,0,10000,0,0
2414,0.85,0.95,1,776,1,24,0.06089873,0.002746712,0.02955522,0.000882971,9684.289933,44356848.42,749,0,10000,0,10000,0,10000,0,10000,0,0
2415,0.85,0.95,0,10000,1,23,0.051738655,0.00124433,0.024631004,0.000378094,10956.34943,62065166.15,977,0,10000,0,10000,1,0.822002,0,10000,0,0
2416,0.85,0.95,0,10000,1,23,0.05689109,0.00128741,0.026378078,0.000391734,8970.549356,26415488.2,470,1,493,0,10000,0,10000,0,10000,1,0
2417,0.85,0.95,1,725,1,26,0.053489384,0.000979148,0.024867492,0.000283818,8410.658009,22372980.14,697,0,10000,0,10000,0,10000,0,10000,0,0
2418,0.85,0.95,0,10000,1,24,0.052457182,0.001332864,0.025229653,0.00047171,11562.107,78497792.13,976,0,10000,0,10000,1,0.776107,0,10000,0,0
2419,0.85,0.95,1,213,1,22,0.052607874,0.001217793,0.02498525,0.000289262,10968.18817,67365214.2,190,0,10000,0,10000,0,10000,0,10000,0,0
2420,0.85,0.95,0,10000,1,21,0.067160698,0.001680774,0.033331614,0.000503266,8068.055024,30835524.62,422,1,443,0,10000,0,10000,0,10000,1,0
2821,0.86,0.95,0,10000,1,23,0.074371781,0.00546574,0.038514181,0.00217196,9133.084291,56581252.54,265,1,288,0,10000,0,10000,0,10000,1,0
2822,0.86,0.95,1,662,1,24,0.06139625,0.002214372,0.030491352,0.001157728,8599.882726,30169867.41,635,0,10000,0,10000,0,10000,0,10000,0,0
2823,0.86,0.95,1,160,1,26,0.061484528,0.00710506,0.030460121,0.00193,12574.28906,127883061.8,132,0,10000,0,10000,0,10000,0,10000,0,0
2824,0.86,0.95,1,719,1,21,0.056986351,0.00132475,0.026385498,0.000444917,9472.208394,39104628.1,695,0,10000,0,10000,0,10000,0,10000,0,0
2825,0.86,0.95,1,359,1,25,0.062230428,0.001922927,0.031478008,0.000717944,9759.498471,50761856.24,331,0,10000,0,10000,0,10000,0,10000,0,0
2826,0.86,0.95,0,10000,1,21,0.049501541,0.00072443,0.022732067,0.000172986,9907.455385,41305451.89,979,0,10000,0,10000,1,0.736757,0,10000,0,0
2827,0.86,0.95,0,10000,1,25,0.060510968,0.001629252,0.02899162,0.00051073,8863.859938,38413947.37,975,0,10000,0,10000,1,0.620757,0,10000,0,0
2828,0.86,0.95,0,10000,1,21,0.052570971,0.001652541,0.024962858,0.000600458,10284.65744,43365698.3,979,0,10000,0,10000,1,0.712649,0,10000,0,0
2829,0.86,0.95,0,10000,1,23,0.051574549,0.001106288,0.024253482,0.000391359,10507.47996,49678876.14,977,0,10000,0,10000,1,0.416918,0,10000,0,0
2830,0.86,0.95,1,478,1,22,0.059799811,0.002204541,0.030234641,0.00083611,11082.58129,89023185.1,453,0,10000,0,10000,0,10000,0,10000,0,0
2831,0.86,0.95,1,517,1,25,0.055314087,0.00158472,0.028270422,0.000625206,10510.06598,80287033.7,489,0,10000,0,10000,0,10000,0,10000,0,0
2832,0.86,0.95,0,10000,1,21,0.11358776,0.004905916,0.06629283,0.001708563,3441.3,6057412.81,24,1,45,0,10000,0,10000,0,10000,1,0
2833,0.86,0.95,0,10000,1,20,0.053869058,0.001058098,0.025417946,0.000317112,9617.391393,43285573.17,980,0,10000,0,10000,1,0.347907,0,10000,0,0
2834,0.86,0.95,0,10000,1,26,0.122131575,0.001499666,0.095504025,0.000206975,4219.75,5346332.188,8,1,34,0,10000,0,10000,0,10000,1,0
2835,0.86,0.95,1,741,1,26,0.056975499,0.001223936,0.026734597,0.000363494,10117.01975,52748660.1,713,0,10000,0,10000,0,10000,0,10000,0,0
2836,0.86,0.95,0,10000,1,26,0.055573655,0.001011665,0.027168168,0.00036827,9333.726027,39980762.49,369,1,395,0,10000,0,10000,0,10000,1,0
2837,0.86,0.95,0,10000,1,26,0.054772915,0.001343313,0.026903739,0.000496382,9750.783815,47733484.36,869,1,895,0,10000,0,10000,0,10000,1,0
2838,0.86,0.95,0,10000,1,24,0.05413618,0.001258034,0.02520756,0.000352976,10616.06173,52966882.68,976,0,10000,0,10000,1,0.769879,0,10000,0,0
2839,0.86,0.95,0,10000,1,21,0.053314665,0.000876346,0.024661799,0.000232159,9370.475897,32493328.61,979,0,10000,0,10000,1,0.435034,0,10000,0,0
2840,0.86,0.95,1,215,1,24,0.052319983,0.000879281,0.024512828,0.000250744,11458.34239,69628368.56,188,0,10000,0,10000,0,10000,0,10000,0,0
3241,0.87,0.95,1,137,1,22,0.055471011,0.001612537,0.024559186,0.000347001,13325.62963,131865877.3,112,0,10000,0,10000,0,10000,0,10000,0,0
3242,0.87,0.95,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3243,0.87,0.95,1,54,1,21,0.127417856,0.015985424,0.063302611,0.00448096,4122.296296,9338837.32,31,0,10000,0,10000,0,10000,0,10000,0,0
3244,0.87,0.95,1,707,1,25,0.05728106,0.001246736,0.028283344,0.000551701,9555.159763,44313431.17,680,0,10000,0,10000,0,10000,0,10000,0,0
3245,0.87,0.95,1,102,1,26,0.088963947,0.006086359,0.044539367,0.001680187,7912.114286,30702105.87,74,0,10000,0,10000,0,10000,0,10000,0,0
3246,0.87,0.95,1,369,1,21,0.06875734,0.005869903,0.035749723,0.003085522,10245.51462,43099284.65,346,0,10000,0,10000,0,10000,0,10000,0,0
3247,0.87,0.95,0,10000,1,27,0.058832499,0.001601818,0.028502466,0.00057286,9493.664603,36703447.03,973,0,10000,0,10000,1,0.646706,0,10000,0,0
3248,0.87,0.95,1,221,1,23,0.072734541,0.004740335,0.040182969,0.002375249,8414.119792,56648114.05,196,0,10000,0,10000,0,10000,0,10000,0,0
3249,0.87,0.95,1,848,1,24,0.051399044,0.001046489,0.024036495,0.000293678,10101.90208,37226209.02,821,0,10000,0,10000,0,10000,0,10000,0,0
3250,0.87,0.95,1,864,1,22,0.061510574,0.00191247,0.029083199,0.000491661,9328.665868,45564889.67,839,0,10000,0,10000,0,10000,0,10000,0,0
3251,0.87,0.95,1,697,1,21,0.065010874,0.002497765,0.034562434,0.001198559,8566.08209,43522940.63,674,0,10000,0,10000,0,10000,0,10000,0,0
3252,0.87,0.95,0,10000,1,25,0.063741054,0.002072211,0.031095822,0.000867565,9279.856631,39994018.75,562,1,587,0,10000,0,10000,0,10000,1,0
3253,0.87,0.95,0,10000,1,21,0.055408967,0.000896293,0.026031064,0.000218655,8640.930348,24206049.36,406,1,427,0,10000,0,10000,0,10000,1,0
3254,0.87,0.95,1,865,1,21,0.061028498,0.002518614,0.029379021,0.000747087,10157.62605,58831424.42,841,0,10000,0,10000,0,10000,0,10000,0,0
3255,0.87,0.95,0,10000,1,23,0.053974697,0.001440873,0.024496098,0.000362166,12792.17204,71544294.03,283,1,306,0,10000,0,10000,0,10000,1,0
3256,0.87,0.95,1,92,1,23,0.066574955,0.003482782,0.032630828,0.001009092,10835.625,48134888.23,68,0,10000,0,10000,0,10000,0,10000,0,0
3257,0.87,0.95,0,10000,1,24,0.057341551,0.001615495,0.027799206,0.000497148,10108.08972,53011969.66,461,1,485,0,10000,0,10000,0,10000,1,0
3258,0.87,0.95,0,10000,1,24,0.059166909,0.001888008,0.029135766,0.000688266,9889.397119,50388389.13,976,0,10000,0,10000,1,0.751399,0,10000,0,0
3259,0.87,0.95,0,10000,1,26,0.060399429,0.002482851,0.030294932,0.00106378,9771.536082,41994771.91,974,0,10000,0,10000,1,0.818708,0,10000,0,0
3260,0.87,0.95,1,169,1,21,0.071829162,0.006043959,0.039407266,0.003124258,6481.531915,12013735.21,145,0,10000,0,10000,0,10000,0,10000,0,0
3661,0.88,0.95,1,543,1,24,0.073377518,0.005596952,0.039323931,0.002370925,8944.287109,41256526.42,516,0,10000,0,10000,0,10000,0,10000,0,0
3662,0.88,0.95,1,508,1,19,0.06605954,0.001688604,0.032151172,0.000526293,7520.954357,21696303.79,486,0,10000,0,10000,0,10000,0,10000,0,0
3663,0.88,0.95,1,295,1,20,0.058374463,0.00161222,0.027133969,0.000369845,9240.600746,36756666.45,272,0,10000,0,10000,0,10000,0,10000,0,0
3664,0.88,0.95,1,471,1,22,0.050809824,0.001173705,0.023708504,0.000331725,11843.52941,77636930.72,446,0,10000,0,10000,0,10000,0,10000,0,0
3665,0.88,0.95,0,10000,1,26,0.072041824,0.002646272,0.039715949,0.000845605,8008.029412,26892505.79,38,1,64,0,10000,0,10000,0,10000,1,0
3666,0.88,0.95,1,731,1,23,0.059288458,0.00186576,0.028930896,0.000801984,9356.496434,46931279.41,705,0,10000,0,10000,0,10000,0,10000,0,0
3667,0.88,0.95,0,10000,1,22,0.068251628,0.003310785,0.03538751,0.001167844,9161.51848,46275725.02,978,0,10000,0,10000,1,0.682568,0,10000,0,0
3668,0.88,0.95,1,714,1,23,0.055637313,0.001654647,0.027858635,0.000654343,11798.66374,83071422.78,688,0,10000,0,10000,0,10000,0,10000,0,0
3669,0.88,0.95,1,266,1,21,0.064492413,0.004941287,0.031112379,0.001234473,10262.96218,66587132.16,242,0,10000,0,10000,0,10000,0,10000,0,0
