Density,Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End
130000,1,57,1,22,0.146106623,0.009081672,892.0333333,478143.7656,34,0,10000,0,10000,0,10000
130000,1,89,1,25,0.116264051,0.005078813,811.3728814,492173.1491,63,0,10000,0,10000,0,10000
130000,1,100,1,22,0.076331432,0.000632915,2051.472222,5169114.416,76,0,10000,0,10000,0,10000
140000,1,479,1,22,0.121847215,0.009254056,7502.533186,270374069.3,456,0,10000,0,10000,0,10000
140000,1,222,1,22,0.108653222,0.003743233,3073.720207,19270647.69,197,0,10000,0,10000,0,10000
140000,1,58,1,22,0.159327881,0.017331309,529.2903226,140684.9802,35,0,10000,0,10000,0,10000
140000,1,207,1,26,0.107645094,0.004007781,2912.801136,29918119.44,180,0,10000,0,10000,0,10000
140000,1,113,1,22,0.132131743,0.012268587,1985.465116,4509573.109,90,0,10000,0,10000,0,10000
140000,1,717,1,23,0.129565478,0.008617222,1982.27907,6824167.515,692,0,10000,0,10000,0,10000
140000,1,64,1,27,0.135253152,0.003464535,1194.451613,1132133.796,35,0,10000,0,10000,0,10000
140000,1,164,1,22,0.12555622,0.016169878,2449.708029,10933875.43,141,0,10000,0,10000,0,10000
140000,1,56,1,24,0.140217931,0.009611865,2932.576923,4272223.783,30,0,10000,0,10000,0,10000
140000,1,94,1,28,0.113431541,0.00290603,1616.131148,4191981.688,65,0,10000,0,10000,0,10000
140000,1,52,1,27,0.367787211,0.042406938,190.4210526,57150.1385,23,0,10000,0,10000,0,10000
140000,1,199,1,26,0.095860314,0.004236833,2856.279762,11332764.59,172,0,10000,0,10000,0,10000
140000,1,64,1,26,0.174247516,0.007801918,2483.59375,5914323.304,36,0,10000,0,10000,0,10000
140000,1,108,1,25,0.115188141,0.01154186,1404.051282,2492643.638,82,0,10000,0,10000,0,10000
140000,1,400,1,22,0.127649665,0.008192779,3145.209115,63334193.08,377,0,10000,0,10000,0,10000
140000,1,143,1,26,0.101735086,0.004129678,1760.348214,1735651.941,116,0,10000,0,10000,0,10000
140000,1,199,1,23,0.157608231,0.01556292,3855.647059,64638539.78,174,0,10000,0,10000,0,10000
140000,1,153,1,23,0.109175578,0.002690801,2902.427419,31695562.54,128,0,10000,0,10000,0,10000
140000,1,308,1,25,0.120846772,0.007954182,6905.07554,228271378.9,282,0,10000,0,10000,0,10000
140000,1,38,1,28,0.42173425,0.003792867,25,48.5,8,0,10000,0,10000,0,10000
150000,1,486,1,22,0.136099069,0.012592858,1610.541485,4113401.331,462,0,10000,0,10000,0,10000
150000,1,67,1,23,0.134951908,0.005163732,512.8684211,75847.53532,42,0,10000,0,10000,0,10000
150000,1,102,1,24,0.133694546,0.016739949,3061.75,16318769.16,76,0,10000,0,10000,0,10000
150000,1,75,1,23,0.144158846,0.01028966,812.2391304,279640.8341,50,0,10000,0,10000,0,10000
150000,1,35,1,22,0.118085525,0.000782838,356.625,29316.73438,12,0,10000,0,10000,0,10000
150000,1,218,1,22,0.11593602,0.005186898,1507.492147,1685247.192,195,0,10000,0,10000,0,10000
150000,1,280,1,25,0.100147238,0.004417636,8799.592,366088945,254,0,10000,0,10000,0,10000
150000,1,41,1,26,0.539713667,0.151767265,141.5555556,19640.46914,13,0,10000,0,10000,0,10000
150000,1,104,1,23,0.153508799,0.009540487,1845.973333,4129024.159,79,0,10000,0,10000,0,10000
150000,1,254,1,22,0.127307576,0.007790665,2181.259912,6968327.206,231,0,10000,0,10000,0,10000
150000,1,96,1,26,0.1200952,0.008035931,1465.046154,1878751.644,69,0,10000,0,10000,0,10000
150000,0,10000,1,21,0.120447434,0.007544923,1539.868421,3096943.22,42,1,63,0,10000,0,10000
150000,1,248,1,25,0.117125111,0.006550031,1724.275229,3127583.328,222,0,10000,0,10000,0,10000
150000,1,43,1,26,0.096990875,0.000593145,512.0833333,61571.90972,16,0,10000,0,10000,0,10000
150000,1,132,1,22,0.140457248,0.013664875,4120.695238,59793632.42,109,0,10000,0,10000,0,10000
150000,1,108,1,26,0.091100831,0.001962524,1958.519481,6314952.25,81,0,10000,0,10000,0,10000
150000,1,65,1,22,0.173300995,0.010388216,1290.162162,1852900.028,41,0,10000,0,10000,0,10000
150000,1,166,1,22,0.129724799,0.014707956,2254.891304,5038666.691,142,0,10000,0,10000,0,10000
150000,0,10000,1,26,0.082964772,0.001786479,7598.632075,119839663,110,1,136,0,10000,0,10000
150000,1,87,1,25,0.097023913,0.001442934,2578.8,7377810.305,59,0,10000,0,10000,0,10000
160000,0,10000,1,23,0.131798975,0.007797816,1524.316726,4274406.907,285,1,308,0,10000,0,10000
160000,1,87,1,26,0.156265824,0.018772714,6559.963636,102826583.6,59,0,10000,0,10000,0,10000
160000,1,96,1,27,0.105176314,0.003155732,1888.25,5629581.531,68,0,10000,0,10000,0,10000
160000,1,176,1,22,0.154625767,0.010301718,1991.677852,9716493.695,153,0,10000,0,10000,0,10000
160000,1,226,1,22,0.132341797,0.006022668,2970.722222,45701985.82,202,0,10000,0,10000,0,10000
160000,1,145,1,22,0.131441559,0.013347552,10737.83761,504922976.8,121,0,10000,0,10000,0,10000
160000,1,78,1,23,0.175967012,0.006782995,533.877551,104187.5768,53,0,10000,0,10000,0,10000
160000,0,10000,1,24,0.096364786,0.004877937,9482.698225,216369417.9,173,1,197,0,10000,0,10000
160000,1,66,1,26,0.143386565,0.004142891,754.3823529,494842.8832,38,0,10000,0,10000,0,10000
160000,1,45,1,24,0.133829594,0.002089275,1183.75,943406.4375,20,0,10000,0,10000,0,10000
160000,1,184,1,22,0.160966345,0.011624463,1957.496815,11717498.35,161,0,10000,0,10000,0,10000
160000,1,135,1,22,0.167579881,0.009424407,1308.888889,1936230.099,112,0,10000,0,10000,0,10000
160000,1,62,1,26,0.098291181,0.002160391,10731.96774,69867927.64,35,0,10000,0,10000,0,10000
160000,1,86,1,29,0.122206154,0.003788935,1987.5,9112943.019,56,0,10000,0,10000,0,10000
160000,1,140,1,22,0.095009538,0.003641721,2055.732143,6117446.91,116,0,10000,0,10000,0,10000
160000,1,80,1,23,0.076846375,0.002087258,17572.11538,397918199.7,56,0,10000,0,10000,0,10000
160000,1,51,1,23,0.128163087,0.007077121,2622.26087,7319801.149,27,0,10000,0,10000,0,10000
160000,1,95,1,26,0.168701124,0.007325537,2891,15293134.19,67,0,10000,0,10000,0,10000
160000,1,135,1,24,0.12290347,0.007987594,16632.4717,902834103.3,110,0,10000,0,10000,0,10000
160000,1,258,1,23,0.098654714,0.004433591,2284.96087,6709536.707,234,0,10000,0,10000,0,10000
170000,1,93,1,23,0.092060527,0.004472282,22362.4375,890776702.2,68,0,10000,0,10000,0,10000
170000,1,36,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,256,1,23,0.147974513,0.016321951,1529.197368,3264816.123,232,0,10000,0,10000,0,10000
170000,1,190,1,22,0.082941321,0.002515158,11259.61875,355325698.9,164,0,10000,0,10000,0,10000
170000,1,73,1,22,0.42094022,0.042909532,137.0652174,31209.14792,50,0,10000,0,10000,0,10000
170000,1,89,1,26,0.09784266,0.002745327,1795.603448,2929383.619,62,0,10000,0,10000,0,10000
170000,1,211,1,25,0.109854264,0.004757561,12159.45304,360204104.1,185,0,10000,0,10000,0,10000
170000,1,56,1,22,0.089366761,0.002890443,3950.25,33582204.83,32,0,10000,0,10000,0,10000
170000,1,72,1,23,0.108994647,0.004534673,3353.093023,17654824.41,47,0,10000,0,10000,0,10000
170000,1,181,1,24,0.121317627,0.009724672,2276.401316,10061504.35,156,0,10000,0,10000,0,10000
170000,1,125,1,23,0.094519885,0.002954454,6724.969072,117249874.5,101,0,10000,0,10000,0,10000
170000,1,86,1,24,0.128451772,0.002051867,1223.859649,1673096.401,61,0,10000,0,10000,0,10000
170000,1,206,1,31,0.126002209,0.008868837,1957.4,4690520.228,174,0,10000,0,10000,0,10000
170000,1,100,1,26,0.131133499,0.006748418,10365.15942,254687607.1,73,0,10000,0,10000,0,10000
170000,1,286,1,22,0.103103415,0.003536488,2724.756757,11615065.52,263,0,10000,0,10000,0,10000
170000,1,182,1,23,0.10193456,0.003613037,2846.571429,22061896.86,158,0,10000,0,10000,0,10000
170000,1,115,1,23,0.132074009,0.008150931,2645.678161,17301673,91,0,10000,0,10000,0,10000
170000,1,179,1,23,0.105830789,0.004662407,1479.02649,2676885.734,155,0,10000,0,10000,0,10000
170000,1,127,1,22,0.135444253,0.007503099,1444.69697,2561432.413,103,0,10000,0,10000,0,10000
170000,1,143,1,24,0.096645301,0.002610789,5424.566372,48616969.13,117,0,10000,0,10000,0,10000
180000,1,128,1,23,0.142688843,0.01066544,1765.474747,7132398.31,103,0,10000,0,10000,0,10000
180000,1,102,1,24,0.089383261,0.001966725,2035.180556,1347489.787,76,0,10000,0,10000,0,10000
180000,1,141,1,23,0.187963779,0.020452386,964.5309735,1066274.497,117,0,10000,0,10000,0,10000
180000,0,10000,1,27,0.199512625,0.008171209,131.625,9339.734375,12,1,39,0,10000,0,10000
180000,1,169,1,28,0.103833228,0.002237762,2056.681481,3012022.128,139,0,10000,0,10000,0,10000
180000,1,95,1,26,0.098579995,0.001693147,2271.460317,6047676.883,67,0,10000,0,10000,0,10000
180000,1,56,1,22,0.158206575,0.00924605,1260.678571,1011295.932,32,0,10000,0,10000,0,10000
180000,1,209,1,28,0.120406328,0.004122082,1481.176136,4600172.634,180,0,10000,0,10000,0,10000
180000,1,36,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,136,1,25,0.092426783,0.002030727,2084.320755,5320521.01,110,0,10000,0,10000,0,10000
180000,1,79,1,26,0.226031487,0.034919698,586.9787234,268935.2549,51,0,10000,0,10000,0,10000
180000,1,58,1,23,0.123467669,0.002907914,4133.068966,19209234.13,33,0,10000,0,10000,0,10000
180000,1,133,1,22,0.079101729,0.001240002,5835.811321,100615150.2,110,0,10000,0,10000,0,10000
180000,1,151,1,28,0.148503143,0.01360802,10228.28205,396489916.8,121,0,10000,0,10000,0,10000
180000,1,58,1,22,0.078049552,0.000889476,1211.032258,2243959.257,35,0,10000,0,10000,0,10000
180000,1,426,1,26,0.12610057,0.007055499,1539.356962,2306944.579,399,0,10000,0,10000,0,10000
180000,0,10000,1,21,0.112208819,0.006700745,2094.119363,6461727.787,381,1,402,0,10000,0,10000
180000,1,135,1,25,0.091826257,0.003864271,1795.07619,3511543.251,109,0,10000,0,10000,0,10000
180000,1,84,1,27,0.238597696,0.021149933,405.4230769,66880.1287,56,0,10000,0,10000,0,10000
180000,1,246,1,22,0.10836736,0.002618131,3929.357798,70953539.43,222,0,10000,0,10000,0,10000
190000,1,97,1,23,0.157986669,0.021582278,6102.691176,94375346.63,72,0,10000,0,10000,0,10000
190000,1,121,1,27,0.099537292,0.004729118,2535.168539,7428820.522,93,0,10000,0,10000,0,10000
190000,1,93,1,23,0.127686746,0.003201934,1419.369231,1371078.018,69,0,10000,0,10000,0,10000
190000,1,139,1,21,0.113532206,0.004474881,2159.929204,7265395.853,117,0,10000,0,10000,0,10000
190000,1,135,1,23,0.206491445,0.019825311,1253.738318,5948156.305,111,0,10000,0,10000,0,10000
190000,1,37,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,145,1,25,0.12569201,0.003775699,2995.356522,17409825.26,119,0,10000,0,10000,0,10000
190000,1,443,1,22,0.120956117,0.006902946,2916.137349,33977264.62,419,0,10000,0,10000,0,10000
190000,1,186,1,23,0.196659747,0.023238809,566.9240506,397494.7917,162,0,10000,0,10000,0,10000
190000,1,105,1,23,0.141054334,0.009577961,3349.818182,23432108.51,81,0,10000,0,10000,0,10000
190000,1,208,1,25,0.116653698,0.008948111,3514.106742,46889269.15,182,0,10000,0,10000,0,10000
190000,1,79,1,22,0.117426967,0.003072848,3447.333333,22663843.67,55,0,10000,0,10000,0,10000
190000,1,95,1,27,0.144619433,0.005336341,552.6190476,171047.1882,67,0,10000,0,10000,0,10000
190000,1,40,1,24,0.2890681,0.013358494,431.2,86966.56,14,0,10000,0,10000,0,10000
190000,1,271,1,22,0.144026073,0.009709514,4917.069672,73536024.55,248,0,10000,0,10000,0,10000
190000,1,292,1,23,0.113161757,0.003111476,1724.148289,2390721.784,267,0,10000,0,10000,0,10000
190000,1,70,1,22,0.124693507,0.004323963,1417.27907,1299456.062,47,0,10000,0,10000,0,10000
190000,1,100,1,22,0.096459996,0.001927978,1587.356164,1328939.051,77,0,10000,0,10000,0,10000
190000,1,257,1,23,0.121787127,0.003985133,2126.47807,17812316.92,232,0,10000,0,10000,0,10000
190000,1,96,1,23,0.125468596,0.004840536,1722.776119,5336970.95,71,0,10000,0,10000,0,10000
200000,1,63,1,22,0.088594971,0.002212823,1506.828571,3813013.571,39,0,10000,0,10000,0,10000
200000,1,310,1,27,0.122123178,0.005604174,3427.640288,98937875.96,282,0,10000,0,10000,0,10000
200000,1,154,1,27,0.140947188,0.011526405,3443.081967,45173669.62,126,0,10000,0,10000,0,10000
200000,1,66,1,24,0.136303832,0.003411494,472.1351351,108631.8466,41,0,10000,0,10000,0,10000
200000,1,159,1,22,0.094814899,0.005908507,25076.23485,2046072769,136,0,10000,0,10000,0,10000
200000,1,68,1,28,0.205732266,0.013202589,1777,3998794.629,39,0,10000,0,10000,0,10000
200000,1,75,1,25,0.227421282,0.013060925,618.9111111,741211.0588,49,0,10000,0,10000,0,10000
200000,1,267,1,22,0.104726086,0.002485272,7153.829167,167511915.5,244,0,10000,0,10000,0,10000
200000,1,85,1,23,0.206323635,0.023008756,983.7719298,1083257.58,61,0,10000,0,10000,0,10000
200000,1,189,1,27,0.127544918,0.022726395,4626.858974,48136418.8,160,0,10000,0,10000,0,10000
200000,1,141,1,25,0.141097792,0.010188462,1493.378378,4907740.83,115,0,10000,0,10000,0,10000
200000,1,80,1,25,0.07185831,0.001859011,3279.163265,17855441.69,53,0,10000,0,10000,0,10000
200000,1,88,1,26,0.175217874,0.015057034,1283.403509,2890371.293,61,0,10000,0,10000,0,10000
200000,1,382,1,27,0.118286131,0.005294885,6903.206304,251424301.8,353,0,10000,0,10000,0,10000
200000,1,146,1,23,0.102460732,0.003132243,11007.30508,416873974.6,122,0,10000,0,10000,0,10000
200000,1,98,1,27,0.163193698,0.011830984,943.7121212,811344.2959,70,0,10000,0,10000,0,10000
200000,1,328,1,21,0.113880282,0.003956472,4031.36755,37287679.62,306,0,10000,0,10000,0,10000
200000,1,108,1,24,0.115750282,0.004047587,881.1265823,268431.908,83,0,10000,0,10000,0,10000
200000,1,88,1,25,0.103956497,0.006212643,24351.7931,988135031.8,62,0,10000,0,10000,0,10000
200000,1,46,1,23,0.115240083,0.004376798,596.9444444,96346.05247,22,0,10000,0,10000,0,10000
