"","R1 Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase","ResWithChase","ResWithoutChase"
"1671",3.16e-05,1,79,1,26,0.262110261,0.018698954,0.150821548,0.007134319,2427.434783,4379719.463,50,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1672",3.16e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,27,0,0,0,1
"1673",3.16e-05,0,10000,1,25,0.07319188,0.002225297,0.034856797,0.000839812,6721.760163,23698609.04,250,0,10000,0,10000,0,10000,1,275,0,0,1,0
"1674",3.16e-05,0,10000,1,23,0.099593517,0.010366685,0.051362736,0.004839387,6293.407591,23038124.54,610,0,10000,0,10000,0,10000,1,633,0,0,1,0
"1675",3.16e-05,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1676",3.16e-05,1,126,1,22,0.061515501,0.000683734,0.025825544,0.000188248,7879.377551,20922250.15,102,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1677",3.16e-05,0,10000,1,25,0.094634068,0.004812362,0.046815086,0.00309837,5690.796992,13331652.04,270,0,10000,0,10000,0,10000,1,295,0,0,1,0
"1678",3.16e-05,1,177,1,23,0.092992102,0.005306476,0.041353189,0.001307463,8268.513514,32440551.17,152,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1679",3.16e-05,1,184,1,23,0.083029561,0.006352733,0.037893861,0.001959455,9206.058442,56499356.39,158,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1680",3.16e-05,0,10000,1,27,0.070499108,0.002164139,0.035241034,0.001241225,6671.62069,21920440.84,294,0,10000,0,10000,0,10000,1,321,0,0,1,0
"1681",3.16e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,32,0,0,0,1
"1682",3.16e-05,0,10000,1,25,0.048231609,0.000507315,0.02260369,0.000144022,13048.15152,50486917.04,37,0,10000,0,10000,0,10000,1,62,0,0,1,0
"1683",3.16e-05,0,10000,1,23,0.131897112,0.008562008,0.067455954,0.003117741,5740.784615,25006449.86,69,1,92,0,10000,0,10000,0,10000,1,0,0,0
"1684",3.16e-05,1,225,1,24,0.127266443,0.027953064,0.078430826,0.019167908,6789.319588,33855345.58,199,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1685",3.16e-05,1,205,1,23,0.091230899,0.003361265,0.042134054,0.000905178,5862.931818,12642194.67,180,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1686",3.16e-05,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1687",3.16e-05,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1688",3.16e-05,0,10000,1,23,0.141164785,0.024404719,0.073129119,0.008092806,10021.66667,48516017.33,31,0,10000,0,10000,0,10000,1,54,0,0,1,0
"1689",3.16e-05,0,10000,1,27,0.109467137,0.010104528,0.059182855,0.005212085,5700.345,22610421.29,204,0,10000,0,10000,0,10000,1,231,0,0,1,0
"1690",3.16e-05,0,10000,1,28,0.062688656,0.001167142,0.026715432,0.000457442,7437.562189,10733019.49,205,0,10000,0,10000,0,10000,1,233,0,0,1,0
"1691",3.16e-05,0,10000,1,23,0.07240441,0.001362228,0.03230098,0.000329716,5779.728814,15895318.33,63,0,10000,0,10000,0,10000,1,86,0,0,1,0
"1692",3.16e-05,1,67,1,26,0.122136103,0.011640724,0.059799484,0.003628834,10926.68571,81089300.16,39,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1693",3.16e-05,1,44,1,27,0.3551914,0.019944789,0.15831338,0.001168544,1177.3,133190.21,15,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1694",3.16e-05,0,10000,1,27,0.075550633,0.002620768,0.033622961,0.000914891,8254.734778,40571119.78,973,0,10000,0,10000,1,0.833238,0,10000,0,0,0,0
"1695",3.16e-05,0,10000,1,26,0.08354622,0.003271611,0.03899839,0.001010851,6386.882576,18210816.96,268,0,10000,0,10000,0,10000,1,294,0,0,1,0
"1696",3.16e-05,0,10000,1,22,0.069918681,0.001303016,0.029071008,0.000313967,9230.28,30662501.54,329,0,10000,0,10000,0,10000,1,351,0,0,1,0
"1697",3.16e-05,0,10000,1,23,0.102457963,0.005153264,0.053311196,0.002292017,5820.488764,19028658.22,182,0,10000,0,10000,0,10000,1,205,0,0,1,0
"1698",3.16e-05,0,10000,1,24,0.04373681,0.000590211,0.022834999,0.00023973,10800.7,48747142.21,14,0,10000,0,10000,0,10000,1,38,0,0,1,0
"1699",3.16e-05,0,10000,1,27,0.073587454,0.002128645,0.042427828,0.001553605,7114.695652,10006782.21,50,0,10000,0,10000,0,10000,1,77,0,0,1,0
"1700",3.16e-05,0,10000,1,22,0.080422705,0.002359867,0.037234956,0.001021994,5677.027972,9971055.51,147,0,10000,0,10000,0,10000,1,169,0,0,1,0
"1701",3.98e-05,0,10000,1,23,0.075715686,0.001741247,0.031523989,0.000422002,7440.123142,25427228.28,475,0,10000,0,10000,0,10000,1,498,0,0,1,0
"1702",3.98e-05,0,10000,1,25,0.064273038,0.003204269,0.032562467,0.001511699,7914.390071,27980537.71,145,0,10000,0,10000,0,10000,1,170,0,0,1,0
"1703",3.98e-05,0,10000,1,24,0.06660106,0.000446189,0.028313758,9.51e-05,5854.083333,2058169.535,52,0,10000,0,10000,0,10000,1,76,0,0,1,0
"1704",3.98e-05,0,10000,1,23,0.099988638,0.007686188,0.050859163,0.003601443,6068.113636,17143460.23,664,0,10000,0,10000,0,10000,1,687,0,0,1,0
"1705",3.98e-05,1,184,1,21,0.074246727,0.003909571,0.030655771,0.001450504,7193.769231,16856776.08,160,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1706",3.98e-05,0,10000,1,24,0.097742629,0.004706125,0.047811455,0.001836441,6269.692308,22139872.79,355,0,10000,0,10000,0,10000,1,379,0,0,1,0
"1707",3.98e-05,1,41,1,23,0.281196167,0.017864572,0.142602383,0.006411622,730.75,426706.5208,16,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1708",3.98e-05,1,180,1,24,0.101280904,0.006892958,0.048693575,0.002505206,6610.134228,21710205.19,153,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1709",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,25,0,0,0,1
"1710",3.98e-05,0,10000,1,25,0.071507306,0.001805844,0.029182123,0.000384916,8378.910156,34463371.39,516,0,10000,0,10000,0,10000,1,541,0,0,1,0
"1711",3.98e-05,0,10000,1,23,0.072667788,0.002052354,0.032449427,0.000557414,8775.231111,39119758.98,229,0,10000,0,10000,0,10000,1,252,0,0,1,0
"1712",3.98e-05,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1713",3.98e-05,0,10000,1,24,0.077931751,0.002019659,0.037534666,0.000767797,8710.058824,45856310.68,55,0,10000,0,10000,0,10000,1,79,0,0,1,0
"1714",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,27,0,0,0,1
"1715",3.98e-05,0,10000,1,27,0.075283249,0.001795201,0.034302363,0.000741074,7503.546875,24722994.47,324,0,10000,0,10000,0,10000,1,351,0,0,1,0
"1716",3.98e-05,1,39,1,27,0.248391,0.016446216,0.1434752,0.000963841,1070.6,153051.44,9,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1717",3.98e-05,0,10000,1,23,0.064980562,0.001033999,0.025941207,0.000172581,8412.506173,20788265.48,247,0,10000,0,10000,0,10000,1,270,0,0,1,0
"1718",3.98e-05,0,10000,1,25,0.0423333,0,0.0258505,0,8100,0,5,0,10000,0,10000,0,10000,1,30,0,0,1,0
"1719",3.98e-05,0,10000,1,24,0.094820845,0.006851221,0.050603632,0.002939543,10711.78986,127836127.1,142,1,166,0,10000,0,10000,0,10000,1,0,0,0
"1720",3.98e-05,0,10000,1,24,0.079343931,0.000705323,0.043450165,0.000166527,4058.769231,2257019.716,30,0,10000,0,10000,0,10000,1,54,0,0,1,0
"1721",3.98e-05,0,10000,1,23,0.10348982,0.000136212,0.0553316,0.000490769,2403,1514942,9,0,10000,0,10000,0,10000,1,32,0,0,1,0
"1722",3.98e-05,0,10000,1,27,0.066652819,0.001710469,0.026898273,0.00039822,9650.789346,58071185.44,417,0,10000,0,10000,0,10000,1,444,0,0,1,0
"1723",3.98e-05,0,10000,1,22,0.062200108,0.000718732,0.028778975,6.62e-05,4948.25,8002065.688,16,0,10000,0,10000,0,10000,1,38,0,0,1,0
"1724",3.98e-05,0,10000,1,27,0.0797187,0.005750076,0.055408795,0.003196477,15925.29167,182820973.5,28,0,10000,0,10000,0,10000,1,55,0,0,1,0
"1725",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,28,0,10000,0,10000,0,10000,0,1,0,0
"1726",3.98e-05,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1727",3.98e-05,1,151,1,25,0.061866347,0.001117761,0.024832603,0.000216304,9841.89916,30466835.49,123,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1728",3.98e-05,0,10000,1,27,0.067092208,0.000894842,0.030582875,0.000233922,8404.675676,20725722.54,41,0,10000,0,10000,0,10000,1,68,0,0,1,0
"1729",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,28,0,0,0,1
"1730",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,27,0,0,0,1
"1731",3.98e-05,1,623,1,23,0.069970634,0.002445474,0.030356619,0.000696672,8782.273187,44359208.82,597,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1732",3.98e-05,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1733",3.98e-05,0,10000,1,23,0.053376759,0.000521547,0.0211856,0.000118124,7232.813725,10966663.58,106,0,10000,0,10000,0,10000,1,129,0,0,1,0
"1734",3.98e-05,0,10000,1,28,0.115451522,0.005363701,0.069990205,0.00253098,4336.432432,10109718.68,41,0,10000,0,10000,0,10000,1,69,0,0,1,0
"1735",3.98e-05,0,10000,1,26,0.070843135,0.006805834,0.037768304,0.002473173,10136.84615,60997457.25,56,0,10000,0,10000,0,10000,1,82,0,0,1,0
"1736",3.98e-05,0,10000,1,23,0.062768656,0.001149684,0.026584011,0.000350314,8669.536458,24445033.83,196,0,10000,0,10000,0,10000,1,219,0,0,1,0
"1737",3.98e-05,1,175,1,26,0.104201408,0.004301799,0.050086924,0.00164776,6512.971831,24241399.86,146,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1738",3.98e-05,1,137,1,23,0.072659898,0.001124846,0.034285557,0.000528166,6243.518519,17404497.73,112,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1739",3.98e-05,0,10000,1,25,0.082460952,0.003106862,0.052720626,0.003449921,7873.222222,20037281.51,31,0,10000,0,10000,0,10000,1,56,0,0,1,0
"1740",3.98e-05,1,242,1,25,0.112368936,0.008561727,0.06214354,0.003757636,5791.666667,30259027.41,214,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1741",3.98e-05,1,58,1,26,0.151296942,0.010518287,0.057772654,0.001595244,4805.576923,6367644.936,30,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1742",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,31,0,10000,0,10000,0,10000,0,1,0,0
"1743",3.98e-05,1,55,1,29,0.542269211,0.073999824,0.356420211,0.026371683,388.7368421,62999.87812,23,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1744",3.98e-05,0,10000,1,24,0.068054591,0.000714166,0.029222521,0.000185318,9653.139535,25730743.84,47,0,10000,0,10000,0,10000,1,71,0,0,1,0
"1745",3.98e-05,0,10000,1,23,0.073148351,0.001753456,0.031244512,0.000443863,5870.491525,12784232.32,122,0,10000,0,10000,0,10000,1,145,0,0,1,0
"1746",3.98e-05,1,467,1,23,0.073255667,0.00214888,0.031662027,0.000602965,8054.121281,35065780.22,441,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1747",3.98e-05,1,29,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1748",3.98e-05,0,10000,1,22,0.07385524,0.002221049,0.031282428,0.001056005,7781.064748,18530501.6,143,0,10000,0,10000,0,10000,1,165,0,0,1,0
"1749",3.98e-05,1,193,1,23,0.170973146,0.035185023,0.101043284,0.01567675,4548.466667,20569609.49,169,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1750",3.98e-05,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1751",3.98e-05,0,10000,1,23,0.083442086,0.000646719,0.038039029,2.85e-05,4948.142857,7969828.98,11,0,10000,0,10000,0,10000,1,34,0,0,1,0
"1752",3.98e-05,0,10000,1,27,0.059104512,0.000568275,0.023600493,8.06e-05,9417.245098,18540467.62,106,0,10000,0,10000,0,10000,1,133,0,0,1,0
"1753",3.98e-05,1,86,1,24,0.056707485,0.00083201,0.024892395,0.000224853,6219.272727,9793037.107,59,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1754",3.98e-05,1,65,1,23,0.093185661,0.003727972,0.040855639,0.000576923,7652.388889,45995932.24,40,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1755",3.98e-05,0,10000,1,23,0.047970747,0.00082015,0.023011816,0.000233388,9154.736842,28843314.3,23,0,10000,0,10000,0,10000,1,46,0,0,1,0
"1756",3.98e-05,1,115,1,25,0.126143173,0.009211025,0.077814504,0.005232243,5428.743902,36514959.14,86,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1757",3.98e-05,0,10000,1,22,0.080447682,0.003643532,0.040573962,0.002499351,6840.240664,17618783.59,245,0,10000,0,10000,0,10000,1,267,0,0,1,0
"1758",3.98e-05,1,260,1,24,0.089184855,0.007773032,0.039914905,0.00258994,6561.799127,11859277.21,233,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1759",3.98e-05,1,156,1,23,0.115683829,0.019086987,0.062498937,0.008076513,7001.480315,34462144.44,131,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1760",3.98e-05,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1761",3.98e-05,1,58,1,23,0.170533355,0.007947164,0.082155662,0.002582991,3715.206897,7992602.44,33,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1762",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,30,0,0,0,1
"1763",3.98e-05,1,139,1,22,0.080804767,0.002571485,0.038242053,0.0009073,5848.772727,16188039.79,114,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1764",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,29,0,0,0,1
"1765",3.98e-05,1,37,1,23,0.154665613,0.002821479,0.08094855,0.001062291,1429,272343,12,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1766",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,26,0,0,0,1
"1767",3.98e-05,0,10000,1,23,0.073306616,0.002622188,0.032826931,0.001245959,7185.925926,17753902.14,436,0,10000,0,10000,0,10000,1,459,0,0,1,0
"1768",3.98e-05,0,10000,1,23,0.06256005,0.00079369,0.02489443,0.000134221,8261.517241,21909056.88,149,0,10000,0,10000,0,10000,1,172,0,0,1,0
"1769",3.98e-05,0,10000,1,23,0.069362316,0.00128788,0.026678664,0.000231714,7228.746154,10586689.71,134,0,10000,0,10000,0,10000,1,157,0,0,1,0
"1770",3.98e-05,0,10000,1,27,0.05047305,9.11e-05,0.0429875,6.47e-05,7316,4210704,6,0,10000,0,10000,0,10000,1,33,0,0,1,0
"1771",3.98e-05,0,10000,1,25,0.073148526,0.002030067,0.029698035,0.000406034,8759.777778,40456353.18,202,0,10000,0,10000,0,10000,1,227,0,0,1,0
"1772",3.98e-05,1,305,1,25,0.074842811,0.001241027,0.030691482,0.000257503,6953.952555,15168206.88,278,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1773",3.98e-05,0,10000,1,26,0.076388104,0.001938101,0.033193441,0.000691842,7514.335065,24256866.13,389,0,10000,0,10000,0,10000,1,415,0,0,1,0
"1774",3.98e-05,1,58,1,29,0.2669899,0.028483106,0.176355839,0.014791554,2259.782609,4738936.779,27,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1775",3.98e-05,1,501,1,22,0.078711368,0.003104626,0.035644469,0.001187709,7011.129512,16609511.15,476,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1776",3.98e-05,1,525,1,25,0.095220588,0.005009341,0.047062854,0.002201327,6999.065041,31777748.3,496,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1777",3.98e-05,1,290,1,27,0.087960105,0.004940971,0.040778534,0.002159779,6367.513619,13149004.76,261,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1778",3.98e-05,1,95,1,26,0.104918881,0.013898588,0.052251833,0.004851646,5967.671875,12448934.31,68,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1779",3.98e-05,0,10000,1,26,0.080124379,0.003057863,0.038810587,0.001164191,5517.900709,9807017.21,145,0,10000,0,10000,0,10000,1,171,0,0,1,0
"1780",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,25,0,0,0,1
"1781",3.98e-05,0,10000,1,24,0.082860104,0.003146865,0.038130313,0.001175504,7344.799607,33481041.55,513,0,10000,0,10000,0,10000,1,537,0,0,1,0
"1782",3.98e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,27,0,0,0,1
"1783",3.98e-05,0,10000,1,23,0.073099773,0.00173958,0.037239991,0.000608186,8182.5,25776165.07,26,0,10000,0,10000,0,10000,1,49,0,0,1,0
"1784",3.98e-05,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1785",3.98e-05,1,103,1,29,0.100679565,0.00583895,0.051112327,0.002442187,6080.275362,17875852.9,73,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1786",3.98e-05,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1787",3.98e-05,0,10000,1,28,0.071752775,0.001341573,0.032065067,0.000351844,7327.239766,31126522.62,175,0,10000,0,10000,0,10000,1,203,0,0,1,0
"1788",3.98e-05,1,62,1,31,0.116653368,0.001161057,0.067122536,0.000706003,2909,1164201.636,26,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1789",3.98e-05,0,10000,1,24,0.066113523,0.00102859,0.025071691,0.000161447,7895.732673,14505036.15,206,0,10000,0,10000,0,10000,1,230,0,0,1,0
"1790",3.98e-05,0,10000,1,22,0.070831215,0.00082832,0.030575741,0.000170405,5731.75969,7555840.958,133,0,10000,0,10000,0,10000,1,155,0,0,1,0
"1791",3.98e-05,1,114,1,27,0.091069609,0.004198989,0.036987482,0.00096566,6856.382716,12128117.92,85,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1792",3.98e-05,1,101,1,24,0.082633899,0.004516377,0.036562407,0.000940503,5958.957746,10944330.72,75,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1793",3.98e-05,0,10000,1,23,0.06127225,0.000243768,0.02424925,2.05e-05,7820,15613962.75,12,0,10000,0,10000,0,10000,1,35,0,0,1,0
"1794",3.98e-05,1,164,1,23,0.065667351,0.001180731,0.027279583,0.000358743,7256.69403,13931737.59,138,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1795",3.98e-05,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1796",3.98e-05,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1797",3.98e-05,0,10000,1,24,0.084576723,0.004545532,0.042065023,0.000888865,6276.045455,9794013.862,26,0,10000,0,10000,0,10000,1,50,0,0,1,0
"1798",3.98e-05,0,10000,1,23,0.073668987,0.003794113,0.034573787,0.001041565,7876.37037,28378940.29,166,0,10000,0,10000,0,10000,1,189,0,0,1,0
"1799",3.98e-05,0,10000,1,26,0.055084991,0.000689563,0.019190491,8.54e-05,8113.283582,8255527.666,71,0,10000,0,10000,0,10000,1,97,0,0,1,0
"1800",3.98e-05,1,473,1,27,0.0679021,0.001654579,0.028869779,0.000489874,8236.784091,31349198.28,444,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1801",5.01e-05,1,113,1,27,0.076967241,0.001670642,0.038074084,0.000966907,5503.341772,8023265.541,83,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1802",5.01e-05,0,10000,1,26,0.084526142,0.002674473,0.036675506,0.000680684,6493.442149,12630896.25,246,0,10000,0,10000,0,10000,1,272,0,0,1,0
"1803",5.01e-05,1,403,1,30,0.072126314,0.003029207,0.033596831,0.000960529,6978.207084,19160157.54,372,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1804",5.01e-05,0,10000,1,23,0.107474315,0.006813014,0.059698221,0.00326034,5817.089606,26452461.22,283,0,10000,0,10000,0,10000,1,306,0,0,1,0
"1805",5.01e-05,1,85,1,27,0.061780486,0.001299557,0.029710377,0.000647133,8154.58,23781491.48,54,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1806",5.01e-05,1,99,1,24,0.096366797,0.006215382,0.047230559,0.001500033,6514.308824,34002562.63,72,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1807",5.01e-05,1,72,1,22,0.157396477,0.009621388,0.097313607,0.006107982,2502.069767,3293968.995,48,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1808",5.01e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,29,0,0,0,1
"1809",5.01e-05,0,10000,1,25,0.066376817,0.000850698,0.026761179,9.54e-05,6987.188679,2755027.587,57,0,10000,0,10000,0,10000,1,82,0,0,1,0
"1810",5.01e-05,0,10000,1,25,0.146412661,0.002366586,0.085682453,0.000654914,2333.473684,2220780.934,42,0,10000,0,10000,0,10000,1,67,0,0,1,0
"1811",5.01e-05,0,10000,1,26,0.070529598,0.000752786,0.030496718,0.000202927,7110.760797,17708793.66,305,0,10000,0,10000,0,10000,1,331,0,0,1,0
"1812",5.01e-05,0,10000,1,29,0.164342558,0.0166132,0.096969316,0.009576718,5758.802083,37770409.55,100,0,10000,0,10000,0,10000,1,129,0,0,1,0
"1813",5.01e-05,0,10000,1,24,0.03661104,0.000200223,0.017512508,4.66e-05,13280.2,12865781.36,9,0,10000,0,10000,0,10000,1,33,0,0,1,0
"1814",5.01e-05,0,10000,1,23,0.062390379,0.001310925,0.024753825,0.00012316,7552.923077,8739162.802,56,0,10000,0,10000,0,10000,1,79,0,0,1,0
"1815",5.01e-05,0,10000,1,25,0.064382546,0.00119754,0.025943808,0.0002813,8527.768293,24125981.95,250,0,10000,0,10000,0,10000,1,275,0,0,1,0
"1816",5.01e-05,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1817",5.01e-05,0,10000,1,24,0.067517736,0.001075564,0.026972794,0.000210662,8661.028037,26408419.71,325,0,10000,0,10000,0,10000,1,349,0,0,1,0
"1818",5.01e-05,0,10000,1,23,0.043221278,0.000417001,0.015722941,7.26e-05,10892.7037,25219969.76,31,0,10000,0,10000,0,10000,1,54,0,0,1,0
"1819",5.01e-05,1,85,1,22,0.075166691,0.003095112,0.035688715,0.001015268,9693.859649,66715790.4,61,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1820",5.01e-05,1,76,1,22,0.0698904,0.000646824,0.028465165,0.000114223,5739.208333,4111448.998,52,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1821",5.01e-05,0,10000,1,23,0.071549164,0.001837706,0.030640167,0.000677439,9036.683938,30986885.34,197,0,10000,0,10000,0,10000,1,220,0,0,1,0
"1822",5.01e-05,0,10000,1,23,0.092699283,0.000201832,0.052933167,0.00026872,2878,1903986.667,10,0,10000,0,10000,0,10000,1,33,0,0,1,0
"1823",5.01e-05,1,46,1,26,0.142550115,0.001733454,0.087612108,0.000505632,1561.923077,496907.7633,18,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1824",5.01e-05,0,10000,1,22,0.10581785,0.002237735,0.053302275,0.000270152,3711.375,6036925.734,12,0,10000,0,10000,0,10000,1,34,0,0,1,0
"1825",5.01e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,25,0,0,0,1
"1826",5.01e-05,0,10000,1,28,0.059939138,0.000596042,0.026260361,0.000377174,9173.113208,16926066.48,57,0,10000,0,10000,0,10000,1,85,0,0,1,0
"1827",5.01e-05,1,621,1,25,0.077574642,0.002134255,0.036155448,0.000912509,7515.184746,28360316.64,594,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1828",5.01e-05,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,30,0,10000,0,10000,0,10000,0,1,0,0
"1829",5.01e-05,0,10000,1,23,0.086109804,0.00178404,0.038190577,0.000292827,6209.730769,11527566.04,82,0,10000,0,10000,0,10000,1,105,0,0,1,0
"1830",5.01e-05,0,10000,1,26,0.068997941,0.00166848,0.031589699,0.00061514,7393.709544,21711155.79,245,0,10000,0,10000,0,10000,1,271,0,0,1,0
"1831",5.01e-05,0,10000,1,23,0.07180561,0.002182311,0.030974136,0.000576392,8397.686028,43830370.19,641,0,10000,0,10000,0,10000,1,664,0,0,1,0
"1832",5.01e-05,1,209,1,24,0.078168712,0.001768629,0.033695746,0.000492353,7031.128492,17279576.54,183,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1833",5.01e-05,0,10000,1,26,0.095603065,0.005057515,0.045110034,0.00163619,8437.549407,61696623.96,257,0,10000,0,10000,0,10000,1,283,0,0,1,0
"1834",5.01e-05,0,10000,1,23,0.075535452,0.001129263,0.028325171,0.00024537,7540.149171,13951806.34,185,0,10000,0,10000,0,10000,1,208,0,0,1,0
"1835",5.01e-05,1,45,1,28,0.225135364,0.00269638,0.189641545,0.007047014,872.5454545,167714.7934,15,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1836",5.01e-05,1,53,1,25,0.174474245,0.019407874,0.092160995,0.00435338,4601.409091,12063994.06,26,0,10000,0,10000,0,10000,0,10000,0,0,0,0
