,R1 Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase,ResWithChase,ResWithoutChase
1360,1.58E-05,1,230,1,24,0.08772905,0.008771839,0.051146564,0.00477063,9316.130653,74123012.42,203,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1361,1.58E-05,1,122,1,24,0.051489524,0.000577867,0.022353715,0.00014718,11755.07692,30582556.73,95,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1362,1.58E-05,0,10000,1,22,0.061407349,0.001363032,0.030842485,0.00052214,9264.02459,45205952.59,248,1,270,0,10000,0,10000,0,10000,1,0,0,0
1363,1.58E-05,1,617,1,20,0.06909885,0.002207258,0.034782753,0.000749438,8732.118443,43466466.25,595,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1364,1.58E-05,1,50,1,20,0.090695271,0.002672792,0.041701325,0.000300246,4333.458333,5445683.415,28,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1365,1.58E-05,0,10000,1,20,0.081398403,0.004289377,0.039787366,0.001483243,6465.184211,18207699.99,42,1,62,0,10000,0,10000,0,10000,1,0,0,0
1366,1.58E-05,0,10000,1,22,0.07131089,0.004766371,0.042358906,0.003325041,11543,56245430,35,1,57,0,10000,0,10000,0,10000,1,0,0,0
1367,1.58E-05,0,10000,1,23,0.100765382,0.014505963,0.057759033,0.006818125,9488.481481,76305918.22,328,0,10000,0,10000,0,10000,1,351,0,0,1,0
1368,1.58E-05,1,83,1,21,0.063843921,0.001408245,0.030401426,0.000333,7637.017857,25989836.27,60,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1369,1.58E-05,1,292,1,23,0.077168237,0.004342035,0.040265684,0.001602305,10910.39544,103294235.2,267,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1370,1.58E-05,1,191,1,23,0.079344122,0.008037015,0.046475012,0.003833477,11190.23602,117370192.9,165,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1371,1.58E-05,0,10000,1,22,0.065768794,0.002597813,0.034694536,0.001080853,10233.114,86831360.04,697,0,10000,0,10000,0,10000,1,719,0,0,1,0
1372,1.58E-05,0,10000,1,24,0.056733141,0.001254692,0.026596968,0.000320639,12100.15969,65698037.37,386,1,410,0,10000,0,10000,0,10000,1,0,0,0
1373,1.58E-05,1,135,1,24,0.071877532,0.001904289,0.038589002,0.000701419,9659.2,47562629.34,109,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1374,1.58E-05,1,62,1,23,0.075401052,0.002148573,0.036544576,0.00037334,5153.181818,5944814.634,37,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1375,1.58E-05,1,86,1,22,0.086871239,0.00119756,0.040644071,0.000373471,5921.245614,8128065.975,61,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1376,1.58E-05,0,10000,1,24,0.219017571,0.008416978,0.113551793,0.001473552,928.2142857,352390.7398,18,1,42,0,10000,0,10000,0,10000,1,0,0,0
1377,1.58E-05,1,248,1,22,0.061225066,0.00096421,0.030025543,0.000388732,9808.747706,41293850.39,222,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1378,1.58E-05,1,327,1,24,0.064368951,0.001903512,0.031390261,0.000656866,9249.666667,39169816.57,301,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1379,1.58E-05,1,133,1,23,0.056379624,0.000969578,0.029947662,0.000300569,7704.259615,21381638.63,108,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1380,1.58E-05,1,190,1,20,0.063628402,0.001618032,0.033177868,0.000539762,7783.580247,27575991.86,166,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1381,1.58E-05,1,279,1,24,0.060294856,0.001442021,0.030828613,0.000485454,10069.60081,54750630.14,252,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1382,1.58E-05,1,193,1,19,0.085927162,0.006183342,0.051119302,0.002918482,6387.419162,32877469.01,171,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1383,1.58E-05,0,10000,1,22,0.050725902,0.00096259,0.025082616,0.000421383,12001.72984,62114847.93,252,0,10000,0,10000,0,10000,1,274,0,0,1,0
1384,1.58E-05,1,55,1,23,0.096487,0.013936577,0.040602973,0.000654862,3971.230769,3084682.485,30,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1385,1.58E-05,1,100,1,20,0.082011203,0.006936278,0.043415415,0.003308964,10382.25333,78824780.88,79,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1386,1.58E-05,1,101,1,20,0.047415616,0.000528101,0.024292312,0.000170316,8200.824324,27509430.71,78,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1387,1.58E-05,1,696,1,22,0.06482416,0.002424047,0.033236538,0.001048788,9783.878924,65202860.54,673,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1388,1.58E-05,0,10000,1,20,0.077518406,0.003149882,0.043686148,0.001739914,7255.085366,31602987.72,414,1,434,0,10000,0,10000,0,10000,1,0,0,0
1389,1.58E-05,0,10000,1,23,0.070932809,0.002349684,0.036222433,0.000904141,8768.73073,47055959.81,977,0,10000,0,10000,1,0.60726,0,10000,0,0,0,0
1390,1.58E-05,1,91,1,22,0.093256216,0.011327724,0.052250903,0.004325675,6818.809524,20811752.95,67,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1391,1.58E-05,1,288,1,24,0.059949898,0.001477709,0.0276241,0.000324075,9266.062016,26555998.45,262,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1392,1.58E-05,1,220,1,22,0.079798945,0.002638933,0.041354154,0.000876208,7626.145833,38540299.29,196,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1393,1.58E-05,0,10000,1,22,0.077696779,0.004374733,0.041761161,0.00130717,8262.04936,45304626.19,551,1,573,0,10000,0,10000,0,10000,1,0,0,0
1394,1.58E-05,1,248,1,23,0.056563967,0.00143093,0.028790211,0.000504531,11215.64679,87049807.6,222,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1395,1.58E-05,1,236,1,22,0.061686079,0.001279787,0.031359094,0.000419623,9432.913462,50732317.93,212,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1396,1.58E-05,1,180,1,22,0.045384804,0.000750883,0.021699353,0.00025975,13677.63816,66767344.93,156,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1397,1.58E-05,0,10000,1,21,0.063792863,0.002000109,0.03157657,0.000675772,11207.40437,62560289.53,187,0,10000,0,10000,0,10000,1,208,0,0,1,0
1398,1.58E-05,1,148,1,25,0.092574585,0.005626471,0.048308852,0.002038174,9344.478632,84197488.52,121,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1399,1.58E-05,1,79,1,22,0.078039561,0.000856517,0.040285565,0.000302552,5978.058824,15829381.9,55,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1400,1.58E-05,1,661,1,23,0.058099635,0.001620279,0.029817599,0.00054224,11692.15823,100900203.4,636,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1401,2.00E-05,1,95,1,21,0.09245153,0.002172702,0.047539076,0.000631967,6699.69697,25483009.76,70,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1402,2.00E-05,0,10000,1,23,0.058309058,0.001171097,0.028935622,0.000412814,10713.91075,50428553.91,497,0,10000,0,10000,0,10000,1,520,0,0,1,0
1403,2.00E-05,0,10000,1,24,0.070258,1.28E-06,0.0305173,2.01E-06,5942,208849,6,0,10000,0,10000,0,10000,1,30,0,0,1,0
1404,2.00E-05,0,10000,1,21,0.057167751,0.001333403,0.028071716,0.000382502,11226.34751,68091328.49,686,1,707,0,10000,0,10000,0,10000,1,0,0,0
1405,2.00E-05,0,10000,1,21,0.061674864,0.001252189,0.031629931,0.000465818,9742.690256,62527142.33,979,0,10000,0,10000,1,0.748991,0,10000,0,0,0,0
1406,2.00E-05,1,37,1,24,0.2204825,0.002847127,0.138907667,0.001278924,1048.666667,247142.5556,10,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1407,2.00E-05,0,10000,1,20,0.052437089,0.000760606,0.021452428,9.40E-05,12070.56164,55139297.48,77,0,10000,0,10000,0,10000,1,97,0,0,1,0
1408,2.00E-05,1,159,1,20,0.051777257,0.001336486,0.026451412,0.000477018,14171.11364,145241798.2,136,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1409,2.00E-05,1,172,1,24,0.072068298,0.004198576,0.038456958,0.001540191,12868.33099,93267215.22,146,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1410,2.00E-05,0,10000,1,24,0.064658788,0.00194148,0.032763328,0.000575592,7647.733766,21441429.88,158,0,10000,0,10000,0,10000,1,182,0,0,1,0
1411,2.00E-05,0,10000,1,22,0.07176667,0.00184672,0.036949046,0.000763719,9289.42735,60797150.06,121,0,10000,0,10000,0,10000,1,143,0,0,1,0
1412,2.00E-05,0,10000,1,23,0.056989105,0.000998832,0.027826114,0.000239083,11402.19725,84533926.87,440,0,10000,0,10000,0,10000,1,463,0,0,1,0
1413,2.00E-05,1,300,1,20,0.053161841,0.000991553,0.025235982,0.000263385,11272.85401,53737516.23,278,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1414,2.00E-05,1,220,1,24,0.048905885,0.000516266,0.021830058,0.000101398,12948.97895,66321648.59,194,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1415,2.00E-05,0,10000,1,21,0.056536637,0.002621724,0.028993459,0.000794294,9506.426866,53751608.71,339,1,360,0,10000,0,10000,0,10000,1,0,0,0
1416,2.00E-05,0,10000,1,21,0.071941809,0.005352664,0.039381467,0.002269951,9984.506518,83047553.19,541,1,562,0,10000,0,10000,0,10000,1,0,0,0
1417,2.00E-05,1,67,1,23,0.11071413,0.00578028,0.052585249,0.001353782,10200.91892,67849635.43,41,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1418,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,1,27,0,0,0,1
1419,2.00E-05,0,10000,1,21,0.075163074,0.002120303,0.039365957,0.001011057,6483.899038,17033722.3,212,1,233,0,10000,0,10000,0,10000,1,0,0,0
1420,2.00E-05,0,10000,1,21,0.059984929,0.001940305,0.029594651,0.000549535,12156.3561,82729210.38,209,0,10000,0,10000,0,10000,1,230,0,0,1,0
1421,2.00E-05,1,57,1,21,0.178520266,0.017313555,0.102614731,0.006366116,3530.586207,9309461.415,33,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1422,2.00E-05,1,387,1,20,0.06271027,0.002133309,0.031319381,0.000576816,9869.091413,49513485.24,365,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1423,2.00E-05,1,61,1,20,0.056920611,0.000694563,0.02845341,0.000236292,8384.142857,28077949.04,39,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1424,2.00E-05,1,213,1,24,0.077294482,0.001771265,0.04298095,0.000759605,6768.208791,36054107.01,186,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1425,2.00E-05,0,10000,1,24,0.050964413,0.00022632,0.029837593,0.000124376,5774,5760214.933,19,0,10000,0,10000,0,10000,1,43,0,0,1,0
1426,2.00E-05,1,979,1,20,0.070281101,0.00287924,0.036560167,0.001003508,9260.740546,54679835.66,956,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1427,2.00E-05,1,198,1,24,0.073636908,0.008380595,0.036233511,0.002857195,8635.706587,24098769.96,171,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1428,2.00E-05,0,10000,1,23,0.070165553,0.003897688,0.036525545,0.001387116,8916.752381,40845008.65,214,1,237,0,10000,0,10000,0,10000,1,0,0,0
1429,2.00E-05,1,358,1,21,0.064440889,0.003099948,0.03262256,0.001172907,11367.51818,86692531.02,334,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1430,2.00E-05,0,10000,1,21,0.060483564,0.001284176,0.028492512,0.000369402,8989.811715,44703173.09,243,1,264,0,10000,0,10000,0,10000,1,0,0,0
1431,2.00E-05,0,10000,1,23,0.076069612,0.005839093,0.040346137,0.002671951,10885.28814,66738779.83,63,1,86,0,10000,0,10000,0,10000,1,0,0,0
1432,2.00E-05,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1433,2.00E-05,1,169,1,20,0.068284071,0.002738815,0.033314433,0.000895325,11078.42361,89725599.22,148,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1434,2.00E-05,0,10000,1,21,0.076505265,0.002996986,0.040698558,0.001188645,9264.308789,70807053.01,425,1,446,0,10000,0,10000,0,10000,1,0,0,0
1435,2.00E-05,1,313,1,20,0.066281571,0.00335155,0.032933125,0.000794019,11443.47203,130309183.8,290,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1436,2.00E-05,0,10000,1,23,0.061911176,0.001523982,0.031800021,0.000575701,10821.06164,67220238.8,442,0,10000,0,10000,0,10000,1,465,0,0,1,0
1437,2.00E-05,1,766,1,22,0.065336167,0.001924823,0.032936111,0.000798717,10083.7517,52299034.29,741,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1438,2.00E-05,0,10000,1,20,0.079363869,0.001693339,0.043274472,0.000384226,4457.689655,10566637.46,33,1,53,0,10000,0,10000,0,10000,1,0,0,0
1439,2.00E-05,0,10000,1,22,0.071356316,0.001763487,0.038430745,0.000665307,9514.775862,58301040.55,62,1,84,0,10000,0,10000,0,10000,1,0,0,0
1440,2.00E-05,1,306,1,24,0.076039209,0.00366057,0.038198629,0.001502732,9574.84,48573979.92,279,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1441,2.00E-05,1,171,1,24,0.055529642,0.001110737,0.028295032,0.000311152,12160.92806,47111645.72,143,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1442,2.00E-05,0,10000,1,21,0.088047728,0.006318559,0.03855323,0.000845659,6340.388889,12515782.24,22,1,43,0,10000,0,10000,0,10000,1,0,0,0
1443,2.00E-05,1,50,1,21,0.177908291,0.007859735,0.109206418,0.004095487,1765.681818,1115899.126,26,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1444,2.00E-05,1,630,1,21,0.06256858,0.001235927,0.03063905,0.000382628,8973.398671,41893418.82,606,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1445,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,1,26,0,0,0,1
1446,2.00E-05,1,166,1,24,0.058805775,0.001630051,0.029689757,0.000652153,11359.39259,75665303.42,139,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1447,2.00E-05,1,262,1,23,0.070221766,0.002488687,0.033216439,0.00050567,9492.931034,44790908.42,236,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1448,2.00E-05,1,963,1,20,0.064954453,0.001724316,0.03340117,0.000651721,9617.468517,58440333.17,941,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1449,2.00E-05,0,10000,1,21,0.064380184,0.001694299,0.033267809,0.000626662,8766.391982,47788994.23,453,0,10000,0,10000,0,10000,1,474,0,0,1,0
1450,2.00E-05,0,10000,1,23,0.038736067,4.81E-05,0.0299821,2.45E-05,5971.333333,7107428.222,7,0,10000,0,10000,0,10000,1,30,0,0,1,0
1451,2.00E-05,0,10000,1,23,0.061532156,0.002898506,0.03012934,0.001015234,9754.896272,43495814.57,621,1,644,0,10000,0,10000,0,10000,1,0,0,0
1452,2.00E-05,1,550,1,24,0.061381789,0.002109037,0.029828029,0.000510751,10732.14644,74893271.6,523,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1453,2.00E-05,1,251,1,23,0.071026593,0.001479626,0.0382437,0.00068818,8769.719457,46097481.72,225,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1454,2.00E-05,1,86,1,21,0.076014157,0.003341773,0.046619832,0.002118994,8714.724138,87746202.89,62,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1455,2.00E-05,1,826,1,26,0.056263378,0.001332516,0.027532306,0.000415778,12037.69231,72740792.3,797,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1456,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,1,28,0,0,0,1
1457,2.00E-05,1,157,1,22,0.058643825,0.001512033,0.030573145,0.000412247,10096.45736,84879649.83,133,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1458,2.00E-05,0,10000,1,20,0.072474003,0.003262126,0.03540344,0.00102851,9552.466667,50224647.62,379,1,399,0,10000,0,10000,0,10000,1,0,0,0
1459,2.00E-05,0,10000,1,21,0.044598363,8.24E-05,0.026279575,3.37E-05,4647.5,5819072,12,0,10000,0,10000,0,10000,1,33,0,0,1,0
1460,2.00E-05,1,213,1,22,0.062312124,0.003358257,0.031009475,0.001197445,13027.58919,87862424.67,189,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1461,2.00E-05,0,10000,1,23,0.077626157,0.006480898,0.039298141,0.001999781,9352.52381,49242240.13,319,1,342,0,10000,0,10000,0,10000,1,0,0,0
1462,2.00E-05,0,10000,1,21,0.081561577,0.002801762,0.037721969,0.000631115,7482.463277,17215001.83,181,1,202,0,10000,0,10000,0,10000,1,0,0,0
1463,2.00E-05,1,55,1,23,0.15907936,0.017340124,0.086535388,0.006238244,7270,35106234.64,29,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1464,2.00E-05,0,10000,1,23,0.056002099,0.000970941,0.026216163,0.000238003,9674.754579,50175363.9,277,0,10000,0,10000,0,10000,1,300,0,0,1,0
1465,2.00E-05,1,93,1,21,0.082784662,0.003865782,0.046942218,0.002373075,7468.292308,22185282.42,69,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1466,2.00E-05,1,185,1,24,0.067539771,0.004264534,0.035240511,0.001599374,12025.14194,139965721.5,159,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1467,2.00E-05,1,549,1,19,0.067459839,0.002199925,0.034888438,0.000852912,8525.675573,36512443.2,528,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1468,2.00E-05,1,726,1,22,0.071694425,0.004235307,0.037234342,0.00146175,11075.15186,91468949.03,702,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1469,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1,0,0
1470,2.00E-05,1,136,1,20,0.059753165,0.001238509,0.02724273,0.000405724,10945.57273,44280099.97,114,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1471,2.00E-05,1,98,1,20,0.08255589,0.003052351,0.045415279,0.001771439,7139.472222,26192358.55,76,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1472,2.00E-05,1,543,1,24,0.057807825,0.001467593,0.028088526,0.000394637,9231.504873,38253708.91,517,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1473,2.00E-05,0,10000,1,22,0.058287981,0.001464129,0.028553878,0.000453118,10548.16055,52199072.44,440,0,10000,0,10000,0,10000,1,462,0,0,1,0
1474,2.00E-05,0,10000,1,23,0.06547059,0.001770048,0.033300719,0.000747055,9355.426357,67867393.57,520,0,10000,0,10000,0,10000,1,543,0,0,1,0
1475,2.00E-05,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1476,2.00E-05,0,10000,1,21,0.076002471,0.00780514,0.043860039,0.003227535,10422.43448,115411569.6,149,0,10000,0,10000,0,10000,1,170,0,0,1,0
1477,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,27,0,10000,0,10000,0,10000,0,1,0,0
1478,2.00E-05,1,60,1,22,0.069911784,0.002044941,0.035544481,0.000660146,9817.90625,45840425.02,36,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1479,2.00E-05,1,707,1,21,0.064016937,0.001325446,0.03013882,0.000347494,8613.135294,33654464.8,684,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1480,2.00E-05,1,142,1,22,0.06796363,0.001379937,0.034275516,0.00047184,7933.482456,23525489.78,118,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1481,2.00E-05,1,586,1,22,0.060619399,0.001330363,0.029790976,0.000399927,9256.513417,45841863.65,563,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1482,2.00E-05,0,10000,1,20,0.043881956,0.001572359,0.022473784,0.000418618,19045.92308,346258710.1,30,0,10000,0,10000,0,10000,1,50,0,0,1,0
1483,2.00E-05,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,27,0,10000,0,10000,0,10000,0,1,0,0
1484,2.00E-05,0,10000,1,23,0.10751085,0.00526448,0.064609758,0.002263675,4833.567568,15143296.65,78,1,101,0,10000,0,10000,0,10000,1,0,0,0
1485,2.00E-05,0,10000,1,23,0.046907844,0.000632432,0.023511999,0.000207239,13788.95349,64406819.25,47,0,10000,0,10000,0,10000,1,70,0,0,1,0
1486,2.00E-05,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1487,2.00E-05,0,10000,1,23,0.029013157,8.77E-05,0.014609414,6.22E-05,19656.35714,30487932.09,18,0,10000,0,10000,0,10000,1,41,0,0,1,0
1488,2.00E-05,1,476,1,23,0.064206887,0.002986107,0.032348091,0.000924979,10811.03579,67279704.33,451,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1489,2.00E-05,0,10000,1,21,0.054463736,0.001585555,0.023501928,0.000245793,11987.59375,40691123.93,68,1,89,0,10000,0,10000,0,10000,1,0,0,0
1490,2.00E-05,0,10000,1,19,0.06232986,0.001494505,0.027205216,0.00027021,10209.92105,33225170.55,42,1,61,0,10000,0,10000,0,10000,1,0,0,0
1491,2.00E-05,0,10000,1,20,0.116029215,0.003257744,0.061283787,0.000849716,3118.347826,2102167.792,50,1,70,0,10000,0,10000,0,10000,1,0,0,0
1492,2.00E-05,0,10000,1,20,0.061756646,0.000573758,0.028804681,0.000129847,9022.961538,19693711.11,30,0,10000,0,10000,0,10000,1,50,0,0,1,0
1493,2.00E-05,0,10000,1,24,0.050112946,0.000705155,0.023038303,0.0001542,11070.78899,39322664.48,113,0,10000,0,10000,0,10000,1,137,0,0,1,0
1494,2.00E-05,1,256,1,22,0.05641173,0.000996248,0.026920188,0.000299201,10196.28634,40298971.58,231,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1495,2.00E-05,1,307,1,24,0.062492713,0.001861628,0.031055354,0.000546869,11038.3913,84410267.81,280,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1496,2.00E-05,1,310,1,21,0.055325488,0.001195257,0.026851672,0.000326387,11713.71378,111718554.6,287,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1497,2.00E-05,1,229,1,21,0.067789554,0.003024821,0.034336258,0.000591163,9642.970149,55869876.58,205,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1498,2.00E-05,0,10000,1,22,0.049550648,0.001647145,0.025550441,0.000509772,15821.54167,173020071.6,76,1,98,0,10000,0,10000,0,10000,1,0,0,0
1499,2.00E-05,1,838,1,21,0.057437188,0.001112491,0.028241696,0.000352226,9274.98642,38617909.43,814,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1500,2.00E-05,0,10000,1,20,0.06611237,0.002198766,0.034893961,0.000816223,11336.48276,113603260.6,207,0,10000,0,10000,0,10000,1,227,0,0,1,0
1501,2.51E-05,1,175,1,20,0.082891332,0.003624061,0.042266336,0.001042313,6821.175676,24928023.39,152,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1502,2.51E-05,1,36,1,26,0.15991074,0.004151236,0.14575802,0.004825144,1652,222195.2,9,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1503,2.51E-05,1,402,1,23,0.067942945,0.002435568,0.033053758,0.000665542,8673.08311,41092372.41,377,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1504,2.51E-05,1,194,1,22,0.052493731,0.000419655,0.024347995,0.000107769,10563.91515,36346754.67,169,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1505,2.51E-05,0,10000,1,24,0.0956713,0.000517321,0.0817173,0.000255172,5578.5,1528932.25,6,1,30,0,10000,0,10000,0,10000,1,0,0,0
1506,2.51E-05,1,265,1,23,0.08741755,0.00481415,0.050331262,0.00226994,10286.30932,106000748,240,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1507,2.51E-05,0,10000,1,20,0.068422926,0.0025924,0.034167421,0.001079031,8018.060606,35029482.46,235,1,255,0,10000,0,10000,0,10000,1,0,0,0
1508,2.51E-05,1,28,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1509,2.51E-05,1,432,1,22,0.057863209,0.001608058,0.028643062,0.000547591,10924.62035,55746328.3,407,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1510,2.51E-05,1,125,1,24,0.056457371,0.00107316,0.025249023,0.000224914,8236.712766,21290170.14,98,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1511,2.51E-05,0,10000,1,24,0.098650769,0.001532634,0.053803266,0.000555992,3762.61194,6492585.014,71,0,10000,0,10000,0,10000,1,95,0,0,1,0
1512,2.51E-05,1,286,1,22,0.058424027,0.002356386,0.026866871,0.000603706,12811.66279,79351575.48,262,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1513,2.51E-05,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1514,2.51E-05,0,10000,1,19,0.089419836,0.006836905,0.046880067,0.0022808,7391.509091,19640048.4,59,0,10000,0,10000,0,10000,1,78,0,0,1,0
1515,2.51E-05,1,205,1,22,0.07658158,0.006132723,0.037962594,0.001947766,10602.15341,82139453.16,180,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1516,2.51E-05,1,40,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1517,2.51E-05,0,10000,1,23,0.049842724,0.000824862,0.025331414,0.000218948,8845.934066,44926879.82,95,0,10000,0,10000,0,10000,1,118,0,0,1,0
1518,2.51E-05,0,10000,1,24,0.052011573,0.000949243,0.02066582,8.35E-05,9794.533333,17045689.45,19,0,10000,0,10000,0,10000,1,43,0,0,1,0
1519,2.51E-05,0,10000,1,22,0.053114952,0.000780269,0.023998869,0.000161383,9936.32,40904164.27,79,0,10000,0,10000,0,10000,1,101,0,0,1,0
1520,2.51E-05,1,39,1,24,0.140979788,0.002178409,0.080592575,0.000311682,1927.5,348791.5,12,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1521,2.51E-05,1,144,1,19,0.054346446,0.001426523,0.026758618,0.00050619,12648.52542,132350160.2,122,0,10000,0,10000,0,10000,0,10000,0,0,0,0
1522,2.51E-05,0,10000,1,21,0.061220132,0.00128247,0.030897633,0.000480878,7780.189189,17657864.86,41,0,10000,0,10000,0,10000,1,62,0,0,1,0
1523,2.51E-05,0,10000,1,23,0.058940922,0.001801416,0.030354318,0.000670843,11390.33205,70800589.63,263,0,10000,0,10000,0,10000,1,286,0,0,1,0
1524,2.51E-05,1,409,1,23,0.064168893,0.001915599,0.031722546,0.000603946,9611.105541,58776367.08,383,0,10000,0,10000,0,10000,0,10000,0,0,0,0
