Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.82,0.85,121,1,238,1,59,0.101738932,0.018176843,1497.965517,922403.0678,178,0,10000,0,10000,0,10000,0.103564576
0.82,0.85,110,1,236,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.106574977
0.82,0.86,101,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118714473
0.82,0.86,104,1,218,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.104759007
0.82,0.86,150,1,267,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.102065705
0.82,0.86,103,1,224,1,121,0.123243546,0.016064777,1034.102041,355226.3978,102,0,10000,0,10000,0,10000,0.102053695
0.82,0.86,114,1,222,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.105302637
0.82,0.86,102,1,210,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115345492
0.82,0.86,116,1,234,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11218303
0.82,0.86,105,1,221,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117830875
0.82,0.86,105,1,252,1,142,0.104383981,0.012160699,1107.104762,268032.3795,109,0,10000,0,10000,0,10000,0.119884614
0.82,0.86,113,1,221,1,39,0.084179534,0.016446806,1742.090395,938413.8562,181,0,10000,0,10000,0,10000,0.099447891
0.82,0.86,108,1,202,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115015062
0.82,0.86,116,1,223,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108148263
0.82,0.86,125,1,239,1,213,0.246706368,0.008104533,316.3684211,24993.39058,23,0,10000,0,10000,0,10000,0.110640552
0.82,0.86,118,1,237,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112549654
0.82,0.86,91,1,199,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113246098
0.82,0.86,109,1,263,1,74,0.051673196,0.005335488,1811.521739,540914.8474,188,0,10000,0,10000,0,10000,0.125743899
0.82,0.86,101,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11493983
0.82,0.86,103,1,338,1,171,0.132260602,0.028406311,1018.540373,232182.7701,165,0,10000,0,10000,0,10000,0.117731588
0.82,0.86,98,1,209,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117371929
0.82,0.86,116,1,232,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115483322
0.82,0.87,117,1,221,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113006176
0.82,0.87,95,1,222,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113968239
0.82,0.87,111,1,217,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115866216
0.82,0.87,118,1,217,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108201179
0.82,0.87,110,1,225,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11790192
0.82,0.87,101,1,234,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110928941
0.82,0.87,115,1,233,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118596648
0.82,0.87,111,1,210,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118111621
0.82,0.87,110,1,313,1,167,0.142986435,0.026439848,989.9148936,287510.9857,145,0,10000,0,10000,0,10000,0.105592108
0.82,0.87,102,1,314,1,175,0.108704679,0.013081969,996.8059701,174230.5295,138,0,10000,0,10000,0,10000,0.115577315
0.82,0.87,87,1,391,1,21,0.085447499,0.011172785,1545.032967,853660.2626,368,0,10000,0,10000,0,10000,0.098908447
0.82,0.87,95,1,379,1,191,0.111764057,0.014559747,1130.355191,427875.464,187,0,10000,0,10000,0,10000,0.121809556
0.82,0.87,108,1,287,1,81,0.075663366,0.011238004,1626.223881,772654.3529,205,0,10000,0,10000,0,10000,0.111606461
0.82,0.87,116,1,302,1,156,0.095761268,0.011240282,1183.914894,266418.8722,145,0,10000,0,10000,0,10000,0.113592699
0.82,0.87,117,1,238,1,62,0.087454391,0.012158896,1597.538012,906423.0322,175,0,10000,0,10000,0,10000,0.105637084
0.82,0.87,115,1,245,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108417965
0.82,0.87,90,1,199,1,67,0.097094468,0.012254094,1358.456693,616088.0906,131,0,10000,0,10000,0,10000,0.102737181
0.82,0.87,122,1,241,1,33,0.087569483,0.021377503,1811.242574,1059848.124,206,0,10000,0,10000,0,10000,0.086178072
0.82,0.87,106,1,230,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112197885
0.82,0.87,101,1,202,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117445296
0.82,0.88,111,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.121137887
0.82,0.88,121,1,214,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11300545
0.82,0.88,92,1,257,1,90,0.131573318,0.045458056,1440.771605,776132.4849,166,0,10000,0,10000,0,10000,0.0969022
0.82,0.88,99,1,196,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.120654772
0.82,0.88,101,1,207,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118372147
0.82,0.88,123,1,241,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.096633997
0.82,0.88,116,1,219,1,18,0.049250402,0.004070187,2066.984694,1087401.984,200,0,10000,0,10000,0,10000,0.071123264
0.82,0.88,92,1,199,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117266406
0.82,0.88,116,1,221,1,80,0.096204088,0.009843324,1305.708955,504997.4601,138,0,10000,0,10000,0,10000,0.112221567
0.82,0.88,89,1,204,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116771037
0.82,0.88,106,1,217,1,78,0.085923855,0.008848364,1469.895522,751958.004,138,0,10000,0,10000,0,10000,0.111431578
0.82,0.88,126,1,234,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11024741
0.82,0.88,92,1,219,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112062148
0.82,0.88,112,1,232,1,94,0.103868963,0.019326003,1536.909091,940131.2342,136,0,10000,0,10000,0,10000,0.108343889
0.82,0.88,98,1,197,1,33,0.080198756,0.011563402,1677.518987,972772.8066,162,0,10000,0,10000,0,10000,0.096196472
0.82,0.88,106,1,220,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112214853
0.82,0.88,108,1,214,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11262705
0.82,0.88,105,1,219,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110526262
0.82,0.88,121,1,222,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116389265
0.82,0.88,113,1,209,1,114,0.151087046,0.036327206,1024.011111,334097.6332,94,0,10000,0,10000,0,10000,0.106959967
0.82,0.89,113,1,209,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108760474
0.82,0.89,121,1,236,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108004974
0.82,0.89,107,1,226,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116090203
0.82,0.89,108,1,294,1,151,0.137951118,0.025470144,896.9558824,167375.2039,140,0,10000,0,10000,0,10000,0.11877269
0.82,0.89,118,1,225,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109629218
0.82,0.89,114,1,240,1,85,0.104275033,0.020912712,1449.973333,671479.0926,154,0,10000,0,10000,0,10000,0.093515055
0.82,0.89,103,1,214,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112707292
0.82,0.89,113,1,237,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.102288276
0.82,0.89,92,1,480,1,83,0.081212559,0.007697506,1290.772959,451273.5632,396,0,10000,0,10000,0,10000,0.105659524
0.82,0.89,105,1,215,1,158,0.218245108,0.023459227,531.5,70107.44231,56,0,10000,0,10000,0,10000,0.117002897
0.82,0.89,90,1,188,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115338323
0.82,0.89,113,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112058386
0.82,0.89,107,1,279,1,97,0.050630046,0.003334357,1661.819209,465230.069,181,0,10000,0,10000,0,10000,0.114859702
0.82,0.89,119,1,244,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.105579183
0.82,0.89,110,1,244,1,133,0.10315319,0.020689042,1373.552381,574985.7901,109,0,10000,0,10000,0,10000,0.114190458
0.82,0.89,103,1,208,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112599995
0.82,0.89,111,1,210,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.111447969
0.82,0.89,104,1,220,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.100547772
0.82,0.89,123,1,227,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.10598802
0.82,0.89,123,1,233,1,124,0.070604354,0.009484922,1510.711538,471906.0706,108,0,10000,0,10000,0,10000,0.108167421
0.82,0.9,94,1,205,1,108,0.145375699,0.027247505,987.1630435,351801.4408,96,0,10000,0,10000,0,10000,0.108329383
0.82,0.9,97,1,198,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113335863
0.82,0.9,127,1,246,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.104426731
0.82,0.9,114,1,227,1,177,0.297319902,0.048013458,403.25,69382.41477,49,0,10000,0,10000,0,10000,0.106728027
0.82,0.9,81,1,189,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.120580959
0.82,0.9,104,1,223,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.114103809
0.82,0.9,120,1,248,1,125,0.107876158,0.017196256,1387.889831,678182.7082,122,0,10000,0,10000,0,10000,0.098038807
0.82,0.9,99,1,277,1,124,0.058846745,0.003415388,1422.544218,237027.9759,151,0,10000,0,10000,0,10000,0.120633689
0.82,0.9,122,1,330,1,170,0.113674915,0.016857661,959.6645161,166310.6229,159,0,10000,0,10000,0,10000,0.104407342
0.82,0.9,88,1,206,1,30,0.086489969,0.014501824,1884.596491,1287370.942,175,0,10000,0,10000,0,10000,0.090238712
0.82,0.9,101,1,213,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110804832
0.82,0.9,111,1,224,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.106031451
0.82,0.9,110,1,223,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.103468602
0.82,0.9,107,1,217,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107351464
0.82,0.9,113,1,224,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113771585
0.82,0.9,95,1,228,1,217,0.23092,0.001682779,97,849.2,9,0,10000,0,10000,0,10000,0.103947847
0.82,0.9,113,1,436,1,83,0.111197354,0.014332772,1157.5,411544.7557,352,0,10000,0,10000,0,10000,0.10675179
0.82,0.9,101,1,213,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.108835792
0.82,0.9,110,1,316,1,53,0.070314619,0.012911786,1639.651163,537155.607,262,0,10000,0,10000,0,10000,0.112651096
0.82,0.9,103,1,201,1,125,0.155570703,0.02138298,832.1267606,230293.3501,75,0,10000,0,10000,0,10000,0.11910896
0.82,0.91,112,1,235,1,125,0.092510369,0.018062362,1496.952381,594663.0549,109,0,10000,0,10000,0,10000,0.109179748
0.82,0.91,104,1,209,1,104,0.141999413,0.023088566,1006.181818,361493.3811,103,0,10000,0,10000,0,10000,0.108895114
0.82,0.91,99,1,194,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.123243053
0.82,0.91,112,1,219,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.1052374
0.82,0.91,106,1,202,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107932834
0.82,0.91,95,1,213,1,202,0.376520167,0.003257021,63,546,10,0,10000,0,10000,0,10000,0.105960896
0.82,0.91,90,1,217,1,165,0.3028792,0.058878409,421.2340426,82795.07288,51,0,10000,0,10000,0,10000,0.115345059
0.82,0.91,111,1,388,1,195,0.107010216,0.017634406,1133.962766,317161.4827,192,0,10000,0,10000,0,10000,0.116517048
0.82,0.91,121,1,237,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107514816
0.82,0.91,127,1,224,1,53,0.074676536,0.011565595,1657.343373,721336.4664,170,0,10000,0,10000,0,10000,0.103298159
0.82,0.91,102,1,220,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.113416103
0.82,0.91,118,1,241,1,219,0.568871765,0.056544857,113.1764706,5649.910035,21,0,10000,0,10000,0,10000,0.105880181
0.82,0.91,87,1,198,1,159,0.271754059,0.024598421,384.7647059,50181.5917,38,0,10000,0,10000,0,10000,0.12619346
0.82,0.91,107,1,211,1,50,0.092035298,0.022520483,1646.820513,865197.5703,160,0,10000,0,10000,0,10000,0.101930128
0.82,0.91,122,1,245,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.102788256
0.82,0.91,97,1,203,1,149,0.204599843,0.01501851,515.0816327,77800.1566,53,0,10000,0,10000,0,10000,0.110213006
0.82,0.91,117,1,222,1,96,0.133160967,0.024792921,1109.677686,402991.5242,125,0,10000,0,10000,0,10000,0.106560168
0.82,0.91,105,1,356,1,29,0.070193226,0.006001392,1559.571429,871747.3132,326,0,10000,0,10000,0,10000,0.097813808
0.82,0.91,101,1,207,1,94,0.141486846,0.027951137,1090.62037,441239.2355,112,0,10000,0,10000,0,10000,0.105084657
0.82,0.91,107,1,228,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.1124618
0.82,0.92,97,1,213,1,197,0.426160636,0.036235486,167.4545455,9828.793388,15,0,10000,0,10000,0,10000,0.118597768
0.82,0.92,105,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118608873
0.82,0.92,113,1,213,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.111755277
0.82,0.92,109,1,341,1,173,0.126603987,0.013559412,846.0674847,150047.3022,167,0,10000,0,10000,0,10000,0.136133907
0.82,0.92,104,1,515,1,133,0.078547319,0.005881922,1293.724138,479446.8841,381,0,10000,0,10000,0,10000,0.107575519
0.82,0.92,103,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116048468
0.82,0.92,102,1,205,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109500549
0.82,0.92,96,1,191,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116696573
0.82,0.92,108,1,219,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109361345
0.82,0.92,112,1,199,1,34,0.076531739,0.012885487,1767.157233,953394.6734,163,0,10000,0,10000,0,10000,0.106548457
0.82,0.92,104,1,230,1,84,0.111112716,0.014340864,1249.737589,556247.2858,145,0,10000,0,10000,0,10000,0.102317261
0.82,0.92,102,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115226168
0.82,0.92,109,1,254,1,146,0.107441405,0.014281659,1152.650485,324803.4312,107,0,10000,0,10000,0,10000,0.106397697
0.82,0.92,114,1,249,1,73,0.125304405,0.034458069,1453.824561,978467.0219,175,0,10000,0,10000,0,10000,0.095490057
0.82,0.92,99,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117551923
0.82,0.92,109,1,225,1,60,0.11787849,0.032748211,1522.3875,897204.6748,164,0,10000,0,10000,0,10000,0.106981164
0.82,0.92,91,1,200,1,175,0.43955175,0.013833066,160.65,6462.8275,24,0,10000,0,10000,0,10000,0.115862365
0.82,0.92,107,1,208,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.120703707
0.82,0.92,104,1,307,1,47,0.075053972,0.012845941,1583.84252,751847.7862,258,0,10000,0,10000,0,10000,0.101000619
0.82,0.92,102,1,200,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109973249
0.82,0.93,101,1,221,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.104681888
0.82,0.93,115,1,218,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11014678
0.82,0.93,105,1,414,1,167,0.117909308,0.012711813,1082.640496,496464.8832,246,0,10000,0,10000,0,10000,0.104700999
0.82,0.93,99,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.120684392
0.82,0.93,105,1,214,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107590009
0.82,0.93,111,1,290,1,161,0.111497198,0.015227536,1056.975806,218855.0559,128,0,10000,0,10000,0,10000,0.105302408
0.82,0.93,89,1,180,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.122044561
0.82,0.93,121,1,234,1,215,0.433467071,0.024267533,129.7142857,8209.346939,18,0,10000,0,10000,0,10000,0.108003518
0.82,0.93,105,1,220,1,75,0.114827993,0.030258679,1542.735714,1035800.509,144,0,10000,0,10000,0,10000,0.105065496
0.82,0.93,104,1,232,1,44,0.069389837,0.007543529,1876.311475,1227742.236,187,0,10000,0,10000,0,10000,0.10689725
0.82,0.93,98,1,199,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.114678963
0.82,0.93,94,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.10842316
0.82,0.93,107,1,217,1,73,0.121236429,0.043912174,1581.748201,993269.9006,143,0,10000,0,10000,0,10000,0.114101887
0.82,0.93,97,1,207,1,162,0.254150513,0.028569696,461.2,82781.51,44,0,10000,0,10000,0,10000,0.109602578
0.82,0.93,96,1,209,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110339807
0.82,0.93,102,1,198,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110084274
0.82,0.93,108,1,440,1,195,0.102271206,0.010819519,1081.929167,277256.9491,244,0,10000,0,10000,0,10000,0.113776994
0.82,0.93,101,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107123334
0.82,0.93,99,1,210,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.11511392
0.82,0.93,92,1,197,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118817466
0.82,0.94,105,1,210,1,89,0.148214253,0.027534863,1094.844828,497111.338,120,0,10000,0,10000,0,10000,0.105703274
0.82,0.94,88,1,197,1,65,0.104597547,0.017182688,1445.826772,783084.6472,131,0,10000,0,10000,0,10000,0.107507636
0.82,0.94,97,1,221,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.101532322
0.82,0.94,102,1,196,1,29,0.115220294,0.038429729,1606.87037,1007148.273,166,0,10000,0,10000,0,10000,0.116090372
0.82,0.94,83,1,196,1,24,0.080341222,0.015263273,1851.174699,1155222.096,170,0,10000,0,10000,0,10000,0.077218075
0.82,0.94,118,1,200,1,116,0.110426151,0.008660787,999.0886076,243626.9162,83,0,10000,0,10000,0,10000,0.115620252
0.82,0.94,102,1,223,1,119,0.099289473,0.014982886,1300.838384,433249.2264,103,0,10000,0,10000,0,10000,0.110740541
0.82,0.94,89,1,194,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.117050775
0.82,0.94,113,1,227,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112761846
0.82,0.94,104,1,198,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112678242
0.82,0.94,96,1,199,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109068509
0.82,0.94,102,1,200,1,179,0.338685375,0.024338378,262.375,22582.98438,20,0,10000,0,10000,0,10000,0.110499786
0.82,0.94,104,1,222,1,87,0.102346612,0.013697508,1358.4,629183.9323,134,0,10000,0,10000,0,10000,0.103220329
0.82,0.94,112,1,223,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107306017
0.82,0.94,109,1,235,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.106250854
0.82,0.94,102,1,228,1,190,0.275575758,0.019155355,349.3030303,27505.96878,37,0,10000,0,10000,0,10000,0.115851972
0.82,0.94,103,1,208,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.106640732
0.82,0.94,117,1,227,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.104797633
0.82,0.94,109,1,207,1,31,0.083850865,0.012704931,1660.976608,929969.134,175,0,10000,0,10000,0,10000,0.105123178
0.82,0.94,113,1,214,1,88,0.081398233,0.015131248,1775.541667,1020451.265,124,0,10000,0,10000,0,10000,0.101323463
0.82,0.95,105,1,188,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.111086202
0.82,0.95,116,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107563781
0.82,0.95,97,1,211,1,173,0.313306485,0.02064343,304.0606061,30116.05693,37,0,10000,0,10000,0,10000,0.114057556
0.82,0.95,93,1,217,1,83,0.102478402,0.017457341,1393.100775,620098.4007,133,0,10000,0,10000,0,10000,0.088444352
0.82,0.95,86,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109885595
0.82,0.95,118,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.111837414
0.82,0.95,92,1,211,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110617698
0.82,0.95,103,1,217,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.099706354
0.82,0.95,108,1,204,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.10890569
0.82,0.95,91,1,181,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.114934759
0.82,0.95,98,1,212,1,50,0.062913102,0.007620879,1806.955414,876255.6732,161,0,10000,0,10000,0,10000,0.086105411
0.82,0.95,105,1,211,1,84,0.10200944,0.015785357,1339.614754,545037.204,126,0,10000,0,10000,0,10000,0.102472624
0.82,0.95,100,1,189,1,19,0.104081476,0.034814996,1746.412121,1043473.527,169,0,10000,0,10000,0,10000,0.087886747
0.82,0.95,106,1,211,1,67,0.084748044,0.009995597,1515.431655,835406.3604,143,0,10000,0,10000,0,10000,0.098734343
0.82,0.95,116,1,208,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112881469
0.82,0.95,127,1,234,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.103658272
0.82,0.95,97,1,374,1,127,0.081595214,0.009155642,1306.024896,328765.6093,245,0,10000,0,10000,0,10000,0.115981415
0.82,0.95,113,1,219,1,80,0.150174686,0.043395818,1418.954887,996864.419,137,0,10000,0,10000,0,10000,0.101310412
0.82,0.95,114,1,218,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.105652274
0.82,0.95,105,1,194,1,86,0.073114332,0.010399612,1719.747573,845398.014,107,0,10000,0,10000,0,10000,0.096373129
0.82,0.96,105,1,214,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.09991511
0.82,0.96,101,1,396,1,211,0.128753647,0.022931059,1063.433333,385781.8789,184,0,10000,0,10000,0,10000,0.108138189
0.82,0.96,97,1,212,1,152,0.213261513,0.024933195,547.8703704,96511.92764,58,0,10000,0,10000,0,10000,0.113443151
0.82,0.96,104,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110633888
0.82,0.96,91,1,186,1,43,0.101402182,0.023409447,1541.108696,810616.1404,142,0,10000,0,10000,0,10000,0.118342244
0.82,0.96,104,1,186,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.114070769
0.82,0.96,104,1,213,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112673131
0.82,0.96,99,1,216,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.110744437
0.82,0.96,93,1,212,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.10982092
0.82,0.96,108,1,231,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.104194087
0.82,0.96,109,1,212,1,76,0.115076548,0.022162305,1366.748092,785232.2495,135,0,10000,0,10000,0,10000,0.103102769
0.82,0.96,108,1,222,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.098752978
0.82,0.96,94,1,341,1,100,0.072479828,0.008154457,1383.838298,381181.5143,239,0,10000,0,10000,0,10000,0.099728161
0.82,0.96,97,1,382,1,141,0.090455775,0.015557465,1205.792373,225855.7154,240,0,10000,0,10000,0,10000,0.115185113
0.82,0.96,86,1,194,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.109934242
0.82,0.96,108,1,232,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.111202693
0.82,0.96,103,1,231,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.105963926
0.82,0.96,121,1,240,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.098380742
0.82,0.96,104,1,229,1,129,0.128487841,0.033650205,1264.715789,482658.0771,99,0,10000,0,10000,0,10000,0.099955414
0.82,0.96,76,1,185,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.115793427
0.82,0.97,114,1,219,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.103141361
0.82,0.97,106,1,305,1,150,0.09711677,0.014262963,1105.5,202198.9833,154,0,10000,0,10000,0,10000,0.105282872
0.82,0.97,111,1,231,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.103083986
0.82,0.97,90,1,291,1,150,0.183148298,0.054271977,773.4338235,138851.4662,140,0,10000,0,10000,0,10000,0.108425888
0.82,0.97,101,1,266,1,48,0.080263448,0.010981976,1380.309859,479800.9838,217,0,10000,0,10000,0,10000,0.131998889
0.82,0.97,92,1,184,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.107689007
0.82,0.97,112,1,195,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.112637527
