Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.87,100,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,380,0,10000,0.406107925
0.8,0.87,89,1,436,1,58,0.055919723,0.006016342,1463.336022,415590.2769,376,0,10000,0,10000,0,10000,0.12701135
0.8,0.87,110,1,704,1,94,0.067980037,0.006096929,1331.175497,509169.1579,608,0,10000,0,10000,0,10000,0.097837621
0.8,0.87,91,0,10000,1,23,0.069263541,0.007017059,1444.769784,667447.6921,977,0,10000,0,10000,1,0.205602,0.088987095
0.8,0.87,103,1,602,1,47,0.039581159,0.001101909,1589.486289,563017.3613,551,0,10000,0,10000,0,10000,0.116563916
0.8,0.87,91,1,243,1,123,0.113909762,0.029401443,1508.035398,784160.2996,117,0,10000,0,10000,0,10000,0.128111563
0.8,0.87,115,0,10000,1,36,0.046527274,0.002219009,1539.083333,535393.6889,964,0,10000,0,10000,1,0.323767,0.141667972
0.8,0.87,124,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,321,0,10000,0.375336861
0.8,0.87,103,0,10000,1,60,0.072097613,0.007715496,1379.182692,497018.9292,940,0,10000,0,10000,1,0.373796,0.106019393
0.8,0.87,116,1,491,1,31,0.040661283,0.003745134,1762.463736,780298.8597,459,0,10000,0,10000,0,10000,0.110213004
0.8,0.87,127,1,320,1,69,0.045459526,0.002891979,1667.722449,561590.9352,249,0,10000,0,10000,0,10000,0.139820371
0.8,0.87,107,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,336,0,10000,0.388863438
0.8,0.87,100,1,596,1,97,0.083899005,0.015973884,1308.323887,503909.6765,498,0,10000,0,10000,0,10000,0.124462004
0.8,0.87,84,1,217,1,53,0.050590312,0.003728879,1958.369427,1255113.507,161,0,10000,0,10000,0,10000,0.113529661
0.8,0.88,107,0,10000,1,103,0.056766469,0.00364675,1352.900336,499128.5556,897,0,10000,0,10000,1,0.743056,0.131967782
0.8,0.88,106,1,524,1,54,0.073310157,0.014452429,1557.443011,679740.0618,469,0,10000,0,10000,0,10000,0.131213058
0.8,0.88,85,1,400,1,49,0.052272397,0.00334329,1543.367052,653818.3075,350,0,10000,0,10000,0,10000,0.122535687
0.8,0.88,89,1,373,1,100,0.052283367,0.001690713,1308.951311,447685.5669,271,0,10000,0,10000,0,10000,0.123384622
0.8,0.88,129,1,495,1,19,0.055940346,0.006534628,1641.318471,1056613.194,475,0,10000,0,10000,0,10000,0.05835218
0.8,0.88,109,0,10000,1,48,0.056656222,0.003131038,1443.051688,499255.0005,952,0,10000,0,10000,1,0.163205,0.11100887
0.8,0.88,96,0,10000,1,31,0.064841588,0.003568768,1317.940933,528531.297,969,0,10000,0,10000,1,0.124535,0.099301
0.8,0.88,109,1,297,1,44,0.067317747,0.007944993,1518.983871,866541.4352,252,0,10000,0,10000,0,10000,0.09517937
0.8,0.88,124,1,423,1,25,0.048443653,0.004859907,1767.270408,929490.6769,396,0,10000,0,10000,0,10000,0.099179543
0.8,0.88,84,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,280,0,10000,0.487752063
0.8,0.88,93,1,191,1,44,0.082983417,0.016364676,1674.34507,1006906.296,146,0,10000,0,10000,0,10000,0.112806365
0.8,0.88,101,1,220,1,47,0.091528829,0.017596906,1569.890244,976209.7319,168,0,10000,0,10000,0,10000,0.151652523
0.8,0.88,95,1,213,1,26,0.08800629,0.013856948,1719.565934,1341165.4,186,0,10000,0,10000,0,10000,0.077575532
0.8,0.88,97,1,489,1,32,0.047535874,0.002280716,1653.86918,724706.5572,456,0,10000,0,10000,0,10000,0.140723843
0.8,0.88,120,0,10000,1,66,0.04711855,0.001889933,1565.2,505280.2095,934,0,10000,0,10000,1,0.183014,0.112048247
0.8,0.88,93,1,808,1,29,0.078609416,0.015586428,1452.024611,750313.4333,778,0,10000,0,10000,0,10000,0.08238778
0.8,0.88,96,0,10000,1,31,0.046915314,0.00255775,1704,865264.2579,415,1,446,0,10000,0,10000,0.110165467
0.8,0.88,93,0,10000,1,39,0.044718415,0.001190778,1539.301985,424646.8816,961,0,10000,0,10000,1,0.308211,0.118730109
0.8,0.88,82,0,10000,1,60,0.082394135,0.008239618,1241.761996,496941.2677,525,1,585,0,10000,0,10000,0.115113895
0.8,0.88,0,0,10000,1,55,0.012117798,1.80E-06,2752.333333,7539.888889,16,1,71,0,10000,0,10000,0.158707971
0.8,0.89,126,0,10000,1,57,0.05026732,0.002242305,1512.184239,453733.9245,943,0,10000,0,10000,1,0.462025,0.109234947
