Low-Density Growth Rate,Migration Rate,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
2,0.0055,0,0,10000,1,66,0.00655903,0,3397,0,5,1,71,0,10000,0,10000,0.047815006
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,8,0,10000,0,10000,0.007586147
2,0.0055,0,0,10000,1,44,0.009922594,2.06E-05,2915.2,145834.76,64,1,108,0,10000,0,10000,0.046779735
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,24,0,10000,0,10000,0.027088008
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,29,0,10000,0,10000,0.034573683
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,16,0,10000,0,10000,0.035658087
2,0.0055,0,0,10000,1,35,0.009318332,1.81E-05,2955.712329,138746.6159,77,1,112,0,10000,0,10000,0.04717889
2,0.0055,96,0,10000,1,28,0.014305359,4.02E-05,2556.72028,215429.726,290,1,318,0,10000,0,10000,0.050249908
2,0.0055,134,0,10000,1,74,0.009294501,1.91E-05,2865.29771,127714.7434,397,1,471,0,10000,0,10000,0.042298823
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.01710316
2,0.0055,0,0,10000,1,27,0.003594789,1.55E-06,3489.083333,29757.11806,100,1,127,0,10000,0,10000,0.065682496
2,0.0055,116,0,10000,1,18,0.010405708,1.86E-05,2765.060729,159628.9234,251,1,269,0,10000,0,10000,0.054619629
2,0.0055,0,0,10000,1,85,0.019065732,4.07E-05,2252.174603,116587.5092,130,1,215,0,10000,0,10000,0.045713083
2,0.0055,0,0,10000,1,43,0.010808143,2.22E-05,2799.290698,139075.276,90,1,133,0,10000,0,10000,0.055525362
2,0.006,0,0,10000,1,28,0.007473222,4.75E-06,3141.485714,62028.19265,39,1,67,0,10000,0,10000,0.048458404
2,0.006,0,0,10000,1,23,0.004054717,7.77E-10,3276,7698.666667,7,1,30,0,10000,0,10000,0.099293684
2,0.006,0,0,10000,1,35,0.014984011,3.72E-05,2511.81982,166051.409,115,1,150,0,10000,0,10000,0.049225223
2,0.006,0,0,10000,1,37,0.01027396,4.94E-05,2889.409524,305414.5466,109,1,146,0,10000,0,10000,0.048751006
2,0.006,111,0,10000,1,30,0.014839395,5.07E-05,2537.617211,275859.2036,341,1,371,0,10000,0,10000,0.045798062
2,0.006,119,0,10000,1,103,0.008830742,2.21E-05,2979.458824,184850.566,174,1,277,0,10000,0,10000,0.050375906
2,0.006,0,0,10000,1,42,0.005820174,6.68E-07,3217.73913,22536.88847,27,1,69,0,10000,0,10000,0.048641
2,0.006,89,0,10000,1,28,0.008051329,2.00E-05,3047.555556,151110.2166,202,1,230,0,10000,0,10000,0.071839171
2,0.006,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,11,0,10000,0,10000,0.039281
2,0.006,135,0,10000,1,36,0.014696332,0.000152325,2649.059048,555209.1641,529,1,565,0,10000,0,10000,0.054444981
2,0.006,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,42,0,10000,0,10000,0.050621581
2,0.006,101,0,10000,1,41,0.024544073,0.001730604,2359.446809,472296.194,192,1,233,0,10000,0,10000,0.055454624
2,0.006,0,0,10000,1,39,0.004724557,1.68E-07,3317.071429,13653.4949,18,1,57,0,10000,0,10000,0.04659676
2,0.006,0,0,10000,1,58,0.005737363,3.29E-07,3165.133333,8367.315556,19,1,77,0,10000,0,10000,0.044804115
2,0.006,0,0,10000,1,20,0.004762377,7.99E-07,3404.75,7567.258929,32,1,52,0,10000,0,10000,0.049913606
2,0.006,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,35,0,10000,0,10000,0.04479881
2,0.006,96,0,10000,1,63,0.060044072,0.00370467,1492.249258,393712.6916,341,1,404,0,10000,0,10000,0.048658298
2,0.006,117,0,10000,1,88,0.013161802,5.42E-05,2686.340102,283998.732,201,1,289,0,10000,0,10000,0.050923795
2,0.006,104,0,10000,1,39,0.02039144,0.000574709,2433.705584,614402.0834,792,1,831,0,10000,0,10000,0.041504909
2,0.006,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,4,0,10000,0,10000,nan
2,0.0065,107,0,10000,1,109,0.014456608,4.20E-05,2556.502646,172072.5675,193,1,302,0,10000,0,10000,0.061002911
2,0.0065,91,0,10000,1,34,0.088171688,0.01034986,1615.940541,1129113.18,189,1,223,0,10000,0,10000,0.050823323
2,0.0065,101,1,204,1,16,0.06985101,0.014577388,1881.456044,1037877.314,186,0,10000,0,10000,0,10000,0.050254283
2,0.0065,97,0,10000,1,57,0.021924005,0.000100216,2171.33813,205899.8785,143,1,200,0,10000,0,10000,0.061224758
2,0.0065,0,0,10000,1,43,0.007355151,1.83E-06,3054.74359,18304.24195,43,1,86,0,10000,0,10000,0.080390305
2,0.0065,86,0,10000,1,48,0.019885562,0.000306499,2447.265896,599758.3108,177,1,225,0,10000,0,10000,0.043373698
2,0.0065,107,0,10000,1,47,0.02368657,0.000224335,2120.066901,474304.6469,288,1,335,0,10000,0,10000,0.056517028
2,0.0065,102,0,10000,1,28,0.039150258,0.001304897,1902.006098,597593.1097,332,1,360,0,10000,0,10000,0.048069783
2,0.0065,100,0,10000,1,66,0.019054778,0.000139631,2340.916667,321786.5597,124,1,190,0,10000,0,10000,0.0702831
2,0.0065,0,0,10000,1,69,0.02285574,1.64E-05,2045.207792,46571.775,81,1,150,0,10000,0,10000,0.06990834
2,0.0065,81,0,10000,1,29,0.017135307,0.000109123,2456.140845,327987.6891,217,1,246,0,10000,0,10000,0.065059632
2,0.0065,0,0,10000,1,60,0.00741691,2.35E-05,3047.765625,232936.5232,68,1,128,0,10000,0,10000,0.061941714
2,0.0065,0,0,10000,1,44,0.003665908,4.54E-07,3432.904762,14019.80045,25,1,69,0,10000,0,10000,0.045872411
2,0.0065,98,1,187,1,16,0.073513627,0.01745092,1948.759036,1159894.496,170,0,10000,0,10000,0,10000,0.045982549
2,0.0065,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,139,0,10000,0,10000,0.063369144
2,0.0065,0,0,10000,1,50,0.007772231,3.17E-06,2985.131579,19945.37742,80,1,130,0,10000,0,10000,0.056547348
2,0.0065,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,38,0,10000,0,10000,0.043070883
2,0.0065,90,0,10000,1,116,0.046380489,6.27E-05,1281.666667,31230.19556,79,1,195,0,10000,0,10000,0.068559927
2,0.0065,82,0,10000,1,41,0.006772644,1.48E-05,3151.873333,148766.6173,154,1,195,0,10000,0,10000,0.071387905
2,0.0065,111,0,10000,1,20,0.023104409,0.000136405,2142.402516,435964.8065,163,1,183,0,10000,0,10000,0.074277294
2,0.007,87,0,10000,1,23,0.009946903,2.57E-05,2876.872428,174698.4652,247,1,270,0,10000,0,10000,0.065854332
2,0.007,74,0,10000,1,48,0.018263215,7.02E-05,2278.915254,207203.6877,122,1,170,0,10000,0,10000,0.064963227
2,0.007,107,1,283,1,30,0.049794328,0.011159421,2149.174089,1015208.816,251,0,10000,0,10000,0,10000,0.081256877
2,0.007,84,0,10000,1,25,0.030307917,0.000898076,2269.39801,1118977.404,205,1,230,0,10000,0,10000,0.076777014
2,0.007,88,0,10000,1,29,0.005476481,1.20E-06,3263.041667,20480.84549,148,1,177,0,10000,0,10000,0.064536608
2,0.007,0,0,10000,1,11,0.016658151,0.000116653,2583.04065,517834.4618,127,1,138,0,10000,0,10000,0.060113314
2,0.007,0,0,10000,1,60,0.023200377,4.53E-05,2135.204545,68282.61725,48,1,108,0,10000,0,10000,0.078761371
2,0.007,85,0,10000,1,49,0.013879042,3.31E-05,2553.132231,134027.1478,246,1,295,0,10000,0,10000,0.065630158
2,0.007,69,0,10000,1,61,0.009242827,2.51E-05,2952.676471,240552.8806,140,1,201,0,10000,0,10000,0.068466723
2,0.007,80,0,10000,1,38,0.023977835,0.001128673,2549.906137,764026.8215,281,1,319,0,10000,0,10000,0.062378513
2,0.007,91,1,288,1,55,0.091612649,0.006852203,1169.02193,610188.96,232,0,10000,0,10000,0,10000,0.059059594
2,0.007,93,1,229,1,35,0.113248086,0.014810247,1155.037037,676659.4854,193,0,10000,0,10000,0,10000,0.080207655
2,0.007,90,0,10000,1,38,0.013641922,3.13E-05,2538.335821,155655.9992,138,1,176,0,10000,0,10000,0.056811044
2,0.007,0,0,10000,1,55,0.019775756,7.73E-05,2297.415094,163486.5824,57,1,112,0,10000,0,10000,0.078674292
2,0.007,85,1,179,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.064675118
2,0.007,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,51,0,10000,0,10000,0.074956228
2,0.007,98,0,10000,1,96,0.142818789,0.02326731,930.8823529,276733.2332,89,1,185,0,10000,0,10000,0.063747536
2,0.007,99,1,199,1,36,0.065853273,0.009779792,1796.411392,894410.8244,162,0,10000,0,10000,0,10000,0.050805606
2,0.007,144,1,238,1,86,0.073177837,0.014548483,1770.863946,655688.6073,151,0,10000,0,10000,0,10000,0.057949645
2,0.007,108,1,184,1,30,0.069225669,0.0153077,2033.167785,1130209.321,153,0,10000,0,10000,0,10000,0.055950254
2,0.0075,0,0,10000,1,50,nan,nan,nan,nan,0,1,50,0,10000,0,10000,0.060628682
2,0.0075,90,0,10000,1,28,0.036574931,0.000433414,1746.994949,485902.8535,598,1,626,0,10000,0,10000,0.072351917
2,0.0075,84,0,10000,1,36,0.009090919,2.52E-05,2964.330769,196602.4521,134,1,170,0,10000,0,10000,0.070705613
