"","Low-Density Growth Rate","Migration Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"85",2,0.02,0,10000,1,39,0.0682092,0.000312659,0.064256717,0.000187733,6641.833333,3148815.139,10,1,49,0,10000,0,10000,0,10000,1,0
"86",2,0.02,0,10000,1,38,0.104686183,0.021362473,0.095620139,0.024240578,12536.40678,71662230.38,63,1,101,0,10000,0,10000,0,10000,1,0
"87",2,0.02,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,54,0,10000,0,10000,0,10000,0,1
"88",2,0.02,0,10000,1,35,0.315971818,0.021805206,0.247481485,0.009190456,664.4242424,126806.9109,37,1,72,0,10000,0,10000,0,10000,1,0
"89",2,0.02,1,76,1,37,0.291942832,0.025253482,0.260701003,0.02680806,1097.205882,427647.987,38,0,10000,0,10000,0,10000,0,10000,0,0
"90",2,0.02,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,46,0,10000,0,10000,0,10000,0,1
"91",2,0.02,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,48,0,10000,0,10000,0,10000,0,1
"92",2,0.02,0,10000,1,38,0.108653691,0.003789811,0.099353452,0.002931322,6039.869565,19788301.42,27,1,65,0,10000,0,10000,0,10000,1,0
"93",2,0.02,1,47,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"94",2,0.02,0,10000,1,36,0.147532494,0.039145148,0.141306233,0.044974455,7338.692308,24087123.02,56,1,92,0,10000,0,10000,0,10000,1,0
