"","Efficiency","Low-Density Growth Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"4247",0.9,3,1,77,1,27,0.072192011,0.0053286,0.050651133,0.002696255,15789.4186,182669191.3,47,0,10000,0,10000,0,10000,0,10000,0,0
"4248",0.9,3,1,43,1,20,0.260987735,0.033469915,0.174603594,0.014674856,631.3529412,649999.6401,21,0,10000,0,10000,0,10000,0,10000,0,0
"4249",0.9,3,1,68,1,22,0.115217873,0.004905377,0.081461395,0.00229949,1118.85,784229.0275,44,0,10000,0,10000,0,10000,0,10000,0,0
"4250",0.9,3,1,56,1,21,0.079748524,0.002615549,0.052831748,0.000961524,1274.689655,635027.0416,33,0,10000,0,10000,0,10000,0,10000,0,0
"4251",0.9,3,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4252",0.9,3,1,54,1,22,0.144806342,0.009767617,0.082262035,0.001520361,1721.038462,1467399.499,30,0,10000,0,10000,0,10000,0,10000,0,0
"4253",0.9,3,1,46,1,21,0.087789879,0.001425329,0.059472479,0.001034995,1321.263158,462547.6676,23,0,10000,0,10000,0,10000,0,10000,0,0
"4254",0.9,3,1,60,1,22,0.086761348,0.00270585,0.060903035,0.001022264,2076.322581,4369740.993,35,0,10000,0,10000,0,10000,0,10000,0,0
"4255",0.9,3,1,68,1,21,0.063997257,0.002893569,0.040867902,0.00123743,10234.3,98426241.71,44,0,10000,0,10000,0,10000,0,10000,0,0
"4256",0.9,3,1,49,1,24,0.380071268,0.052551202,0.279992142,0.034442818,219.6315789,35214.02216,23,0,10000,0,10000,0,10000,0,10000,0,0
"4257",0.9,3,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4258",0.9,3,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4259",0.9,3,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4260",0.9,3,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,33,0,10000,0,10000,0,10000,0,1
"4261",0.9,3.5,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4262",0.9,3.5,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4263",0.9,3.5,1,47,1,22,0.149765317,0.006148334,0.093756061,0.003003399,917.6111111,253829.571,22,0,10000,0,10000,0,10000,0,10000,0,0
"4264",0.9,3.5,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4265",0.9,3.5,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4266",0.9,3.5,1,51,1,21,0.10867915,0.003995347,0.078226534,0.002796484,880.8181818,588700.6033,26,0,10000,0,10000,0,10000,0,10000,0,0
"4267",0.9,3.5,1,49,1,21,0.10489655,0.00336122,0.064738814,0.001167299,1208.318182,330151.2169,26,0,10000,0,10000,0,10000,0,10000,0,0
"4268",0.9,3.5,1,37,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4269",0.9,3.5,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4270",0.9,3.5,1,42,1,20,0.16403658,0.013693787,0.103263543,0.008252204,1057.8,1834703.227,19,0,10000,0,10000,0,10000,0,10000,0,0
"4271",0.9,3.5,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4272",0.9,3.5,1,48,1,20,0.182621481,0.016886787,0.134499794,0.009724443,640.3809524,840466.6168,25,0,10000,0,10000,0,10000,0,10000,0,0
"4273",0.9,3.5,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4274",0.9,3.5,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4275",0.9,3.5,1,69,1,21,0.1315559,0.021093901,0.097438311,0.010879003,1082.833333,768985.8532,46,0,10000,0,10000,0,10000,0,10000,0,0
"4276",0.9,3.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4277",0.9,3.5,1,37,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4278",0.9,3.5,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4279",0.9,3.5,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4280",0.9,3.5,1,74,1,22,0.190168593,0.025585696,0.141887793,0.011083915,470.1395349,79993.09681,49,0,10000,0,10000,0,10000,0,10000,0,0
"4281",0.9,4,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4282",0.9,4,1,48,1,21,0.107032111,0.004363082,0.074462766,0.002308824,1037.947368,1386753.208,23,0,10000,0,10000,0,10000,0,10000,0,0
"4283",0.9,4,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4284",0.9,4,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4285",0.9,4,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4286",0.9,4,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4287",0.9,4,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4288",0.9,4,1,37,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4289",0.9,4,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4290",0.9,4,1,46,1,21,0.128294899,0.005037399,0.071755983,0.001514464,949.1666667,413331.3611,23,0,10000,0,10000,0,10000,0,10000,0,0
"4291",0.9,4,1,37,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4292",0.9,4,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4293",0.9,4,1,67,1,21,0.101728503,0.005289331,0.072241186,0.003801038,1387.675,1408879.019,44,0,10000,0,10000,0,10000,0,10000,0,0
"4294",0.9,4,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4295",0.9,4,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4296",0.9,4,1,46,1,22,0.141200806,0.006392732,0.101961142,0.00476801,550.2941176,240293.1488,21,0,10000,0,10000,0,10000,0,10000,0,0
"4297",0.9,4,1,61,1,20,0.116121616,0.006027602,0.077025246,0.003019957,954.8064516,798057.64,35,0,10000,0,10000,0,10000,0,10000,0,0
"4298",0.9,4,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4299",0.9,4,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4300",0.9,4,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4301",0.9,4.5,1,65,1,21,0.074101124,0.001610792,0.046117312,0.000647167,1189.236842,841595.286,42,0,10000,0,10000,0,10000,0,10000,0,0
"4302",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,91,0,10000,0,10000,0,0
"4303",0.9,4.5,1,62,1,21,0.096754854,0.004342644,0.065554943,0.001812554,976.5428571,522576.0196,39,0,10000,0,10000,0,10000,0,10000,0,0
"4304",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"4305",0.9,4.5,1,44,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4306",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4307",0.9,4.5,1,43,1,22,0.094141382,0.00514566,0.057445243,0.002833516,865.4,704123.1733,19,0,10000,0,10000,0,10000,0,10000,0,0
"4308",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4309",0.9,4.5,1,77,1,20,0.064848061,0.001366206,0.039592148,0.00071461,1970.901961,2144596.912,55,0,10000,0,10000,0,10000,0,10000,0,0
"4310",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,28,0,10000,0,10000,0,0
"4311",0.9,4.5,1,44,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4312",0.9,4.5,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4313",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4314",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4315",0.9,4.5,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4316",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"4317",0.9,4.5,1,46,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4318",0.9,4.5,1,46,1,20,0.097019838,0.005433956,0.071708785,0.002735056,1002.6,1935514.04,24,0,10000,0,10000,0,10000,0,10000,0,0
"4319",0.9,4.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4320",0.9,4.5,1,45,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4321",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"4322",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4323",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"4324",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4325",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4326",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4327",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"4328",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4329",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4330",0.9,5,1,44,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"4331",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4332",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4333",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4334",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4335",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4336",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,105,0,10000,0,10000,0,0
"4337",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4338",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4339",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4340",0.9,5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4341",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4342",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4343",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"4344",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4345",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4346",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4347",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4348",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4349",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"4350",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4351",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4352",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4353",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,28,0,10000,0,10000,0,0
"4354",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4355",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"4356",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4357",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4358",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4359",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4360",0.9,5.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4361",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4362",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"4363",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"4364",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,30,0,10000,0,10000,0,0
"4365",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4366",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4367",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4368",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"4369",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"4370",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4371",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"4372",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4373",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4374",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4375",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4376",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4377",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"4378",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4379",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"4380",0.9,6,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"4381",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4382",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4383",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4384",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"4385",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,44,0,10000,0,10000,0,0
"4386",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4387",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"4388",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"4389",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4390",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4391",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4392",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,48,0,10000,0,10000,0,0
"4393",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4394",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4395",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4396",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4397",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4398",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4399",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4400",0.9,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4401",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4402",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4403",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4404",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,27,0,10000,0,10000,0,0
"4405",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4406",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4407",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4408",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4409",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4410",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,28,0,10000,0,10000,0,0
"4411",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,53,0,10000,0,10000,0,0
"4412",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4413",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4414",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"4415",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4416",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4417",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4418",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"4419",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4420",0.9,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4421",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4422",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4423",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"4424",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4425",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"4426",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4427",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4428",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4429",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4430",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"4431",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4432",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4433",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"4434",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"4435",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4436",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4437",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"4438",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"4439",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,29,0,10000,0,10000,0,0
"4440",0.9,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
