,Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
3617,-0.2,0.6,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3618,-0.2,0.6,1,56,1,23,0.114277265,0.004035277,0.056663438,0.000492119,2810.884615,1502640.333,30,0,10000,0,10000,0,10000,0,10000,0,0
3619,-0.2,0.6,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3620,-0.2,0.6,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3621,-0.2,0.65,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3622,-0.2,0.65,1,38,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3623,-0.2,0.65,1,40,1,30,0.887125333,0.025481381,0.807091,0.021408159,53.33333333,336.8888889,7,0,10000,0,10000,0,10000,0,10000,0,0
3624,-0.2,0.65,1,37,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3625,-0.2,0.65,1,40,1,23,0.22126392,0.011253751,0.14101137,0.006022917,1041.1,355954.09,14,0,10000,0,10000,0,10000,0,10000,0,0
3626,-0.2,0.65,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3627,-0.2,0.65,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3628,-0.2,0.65,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3629,-0.2,0.65,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3630,-0.2,0.65,1,58,1,23,0.180070613,0.004158469,0.110356,0.001969275,1581.366667,1174850.299,34,0,10000,0,10000,0,10000,0,10000,0,0
3631,-0.2,0.65,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3632,-0.2,0.65,1,93,1,24,0.331047654,0.031766535,0.226394271,0.021530547,1367.68254,3212495.074,67,0,10000,0,10000,0,10000,0,10000,0,0
3633,-0.2,0.65,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3634,-0.2,0.65,1,28,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3635,-0.2,0.65,1,70,1,24,0.201464331,0.007122286,0.143448715,0.005339013,1182.512821,1118863.275,43,0,10000,0,10000,0,10000,0,10000,0,0
3636,-0.2,0.65,1,51,1,22,0.150422796,0.006749756,0.1041461,0.006268817,1525.958333,1366282.207,28,0,10000,0,10000,0,10000,0,10000,0,0
3637,-0.2,0.65,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3638,-0.2,0.65,1,38,1,24,0.245284286,0.006289856,0.182838357,0.003558735,530,90701.42857,11,0,10000,0,10000,0,10000,0,10000,0,0
3639,-0.2,0.65,1,71,1,24,0.150888395,0.005368774,0.085198078,0.002336249,3386.463415,7769379.419,46,0,10000,0,10000,0,10000,0,10000,0,0
3640,-0.2,0.65,1,37,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3641,-0.2,0.7,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3642,-0.2,0.7,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1
3643,-0.2,0.7,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3644,-0.2,0.7,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3645,-0.2,0.7,1,63,1,30,0.263564417,0.016289795,0.180744363,0.006929506,727.6666667,306116.3056,28,0,10000,0,10000,0,10000,0,10000,0,0
3646,-0.2,0.7,1,41,1,30,0.2069264,0.002066214,0.1718468,0.000165721,497.2,31551.36,9,0,10000,0,10000,0,10000,0,10000,0,0
3647,-0.2,0.7,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3648,-0.2,0.7,1,37,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3649,-0.2,0.7,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3650,-0.2,0.7,1,46,1,24,0.2890904,0.041116113,0.243923425,0.03475107,1110.6875,810446.2148,20,0,10000,0,10000,0,10000,0,10000,0,0
3651,-0.2,0.7,1,63,1,24,0.170622861,0.01166533,0.110287755,0.003349453,1960.16129,4003891.942,35,0,10000,0,10000,0,10000,0,10000,0,0
3652,-0.2,0.7,1,40,1,27,0.198721167,0.001095841,0.164180167,0.000953916,895.8333333,50463.47222,10,0,10000,0,10000,0,10000,0,10000,0,0
3653,-0.2,0.7,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3654,-0.2,0.7,1,46,1,26,0.243176462,0.004210994,0.125011485,0.000586229,1045.307692,283014.8284,17,0,10000,0,10000,0,10000,0,10000,0,0
3655,-0.2,0.7,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3656,-0.2,0.7,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1
3657,-0.2,0.7,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3658,-0.2,0.7,1,44,1,27,0.279098909,0.007777306,0.206492909,0.004654172,528.8181818,38111.60331,15,0,10000,0,10000,0,10000,0,10000,0,0
3659,-0.2,0.7,1,51,1,23,0.16668535,0.023939327,0.108958932,0.012966016,3330.727273,8045622.926,26,0,10000,0,10000,0,10000,0,10000,0,0
3660,-0.2,0.7,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3661,-0.2,0.75,1,63,1,24,0.131499734,0.003278892,0.078867809,0.001134686,2256.46875,3985375.249,36,0,10000,0,10000,0,10000,0,10000,0,0
3662,-0.2,0.75,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3663,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3664,-0.2,0.75,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3665,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3666,-0.2,0.75,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1
3667,-0.2,0.75,1,46,1,28,0.442690833,0.012757044,0.320834917,0.004080875,277.25,10152.1875,16,0,10000,0,10000,0,10000,0,10000,0,0
3668,-0.2,0.75,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3669,-0.2,0.75,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3670,-0.2,0.75,1,43,1,26,0.204035636,0.002429142,0.140547809,0.00119627,999.6363636,257794.595,15,0,10000,0,10000,0,10000,0,10000,0,0
3671,-0.2,0.75,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3672,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3673,-0.2,0.75,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3674,-0.2,0.75,1,59,1,27,0.165687742,0.003976956,0.113459158,0.001116061,1539.923077,559726.4556,30,0,10000,0,10000,0,10000,0,10000,0,0
3675,-0.2,0.75,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3676,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3677,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3678,-0.2,0.75,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3679,-0.2,0.75,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3680,-0.2,0.75,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3681,-0.2,0.8,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3682,-0.2,0.8,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3683,-0.2,0.8,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3684,-0.2,0.8,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3685,-0.2,0.8,0,10000,1,24,0.137464768,0.016497182,0.069790845,0.006541875,4946.363636,22117984.87,26,1,50,0,10000,0,10000,0,10000,1,0
3686,-0.2,0.8,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3687,-0.2,0.8,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3688,-0.2,0.8,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3689,-0.2,0.8,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3690,-0.2,0.8,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3691,-0.2,0.8,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3692,-0.2,0.8,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3693,-0.2,0.8,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3694,-0.2,0.8,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3695,-0.2,0.8,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3696,-0.2,0.8,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3697,-0.2,0.8,1,63,1,30,0.114042648,0.002293841,0.068860411,0.00210946,5197.407407,9626737.353,31,0,10000,0,10000,0,10000,0,10000,0,0
3698,-0.2,0.8,1,38,1,23,0.152059925,0.001723615,0.1302472,0.005013745,649.375,166254.4844,12,0,10000,0,10000,0,10000,0,10000,0,0
3699,-0.2,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,33,0,10000,0,10000,0,10000,0,1
3700,-0.2,0.8,0,10000,1,28,0.231457571,0.006040033,0.199177429,0.002706372,208.7142857,22507.91837,12,1,41,0,10000,0,10000,0,10000,1,0
3701,-0.2,0.85,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3702,-0.2,0.85,1,52,1,25,0.1807338,0.00097833,0.121233165,0.00172654,2142,2463272.3,24,0,10000,0,10000,0,10000,0,10000,0,0
3703,-0.2,0.85,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3704,-0.2,0.85,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3705,-0.2,0.85,1,28,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3706,-0.2,0.85,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3707,-0.2,0.85,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3708,-0.2,0.85,1,49,1,26,0.133700713,0.006910307,0.099696419,0.005657377,2539.5625,2969582.246,20,0,10000,0,10000,0,10000,0,10000,0,0
3709,-0.2,0.85,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3710,-0.2,0.85,1,37,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3711,-0.2,0.85,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3712,-0.2,0.85,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3713,-0.2,0.85,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3714,-0.2,0.85,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3715,-0.2,0.85,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3716,-0.2,0.85,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3717,-0.2,0.85,1,44,1,28,0.35139,0.006031561,0.230180556,0.001743221,386.7777778,12905.06173,13,0,10000,0,10000,0,10000,0,10000,0,0
3718,-0.2,0.85,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3719,-0.2,0.85,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3720,-0.2,0.85,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3721,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3722,-0.2,0.9,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3723,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3724,-0.2,0.9,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3725,-0.2,0.9,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3726,-0.2,0.9,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3727,-0.2,0.9,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3728,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3729,-0.2,0.9,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3730,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3731,-0.2,0.9,1,43,1,24,0.239968538,0.005248118,0.153523708,0.002347774,829.6923077,117394.9822,17,0,10000,0,10000,0,10000,0,10000,0,0
3732,-0.2,0.9,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3733,-0.2,0.9,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3734,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3735,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3736,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3737,-0.2,0.9,1,36,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3738,-0.2,0.9,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3739,-0.2,0.9,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3740,-0.2,0.9,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3741,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3742,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3743,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3744,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3745,-0.2,0.95,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3746,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3747,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3748,-0.2,0.95,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3749,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3750,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3751,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3752,-0.2,0.95,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3753,-0.2,0.95,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3754,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3755,-0.2,0.95,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3756,-0.2,0.95,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3757,-0.2,0.95,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3758,-0.2,0.95,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3759,-0.2,0.95,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3760,-0.2,0.95,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3761,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3762,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3763,-0.2,1,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3764,-0.2,1,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3765,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3766,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3767,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3768,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3769,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3770,-0.2,1,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3771,-0.2,1,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3772,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3773,-0.2,1,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3774,-0.2,1,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3775,-0.2,1,1,28,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3776,-0.2,1,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3777,-0.2,1,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3778,-0.2,1,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3779,-0.2,1,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3780,-0.2,1,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3781,-0.1,0,1,531,1,23,0.070320114,0.001490837,0.028964395,0.00040521,7242.654691,15787160.76,505,0,10000,0,10000,0,10000,0,10000,0,0
3782,-0.1,0,1,396,1,24,0.069191975,0.002582769,0.0284501,0.000443178,8389.139726,37472192.05,369,0,10000,0,10000,0,10000,0,10000,0,0
3783,-0.1,0,1,375,1,22,0.074127958,0.002455319,0.032779041,0.001004836,7583.618497,25067494.03,350,0,10000,0,10000,0,10000,0,10000,0,0
3784,-0.1,0,1,161,1,23,0.069064017,0.001023106,0.030189436,0.000332493,7770.833333,33348409.17,136,0,10000,0,10000,0,10000,0,10000,0,0
3785,-0.1,0,0,10000,1,23,0.076064995,0.002221751,0.033808071,0.000771686,7698.513875,29843904.82,977,0,10000,0,10000,1,0.836036,0,10000,0,0
3786,-0.1,0,1,658,1,23,0.070934356,0.002098369,0.031502171,0.000903707,7717.690476,30651375.98,634,0,10000,0,10000,0,10000,0,10000,0,0
3787,-0.1,0,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3788,-0.1,0,1,42,1,22,0.328269715,0.023351946,0.199615085,0.008313778,840.2307692,228802.9467,17,0,10000,0,10000,0,10000,0,10000,0,0
3789,-0.1,0,1,498,1,23,0.070922264,0.001380974,0.031040877,0.000372288,7271.420043,22741431.27,473,0,10000,0,10000,0,10000,0,10000,0,0
3790,-0.1,0,1,589,1,26,0.073677306,0.001675368,0.031023272,0.00034047,8409.041293,38339705.02,562,0,10000,0,10000,0,10000,0,10000,0,0
3791,-0.1,0,1,100,1,25,0.095703626,0.003960426,0.051455992,0.001640356,8479.132353,62720345.67,72,0,10000,0,10000,0,10000,0,10000,0,0
3792,-0.1,0,1,902,1,22,0.073982145,0.003098103,0.033775787,0.001172262,8304.20595,52896370.34,879,0,10000,0,10000,0,10000,0,10000,0,0
3793,-0.1,0,1,274,1,28,0.072375418,0.001900108,0.030589515,0.000889707,8393.774059,18388039.55,243,0,10000,0,10000,0,10000,0,10000,0,0
3794,-0.1,0,0,10000,1,27,0.07388831,0.002369358,0.031287749,0.000709406,8425.765873,31511697.54,256,1,283,0,10000,0,10000,0,10000,1,0
3795,-0.1,0,0,10000,1,24,0.073710665,0.002345772,0.03076717,0.000556748,6884.799383,13803524.82,976,0,10000,0,10000,1,0.82733,0,10000,0,0
3796,-0.1,0,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3797,-0.1,0,1,46,1,30,0.5591146,0.015332721,0.3781298,0.00640945,357.5,37857.45,14,0,10000,0,10000,0,10000,0,10000,0,0
3798,-0.1,0,0,10000,1,27,0.080517898,0.003182983,0.04190219,0.00209677,5845.887097,13304364.16,66,1,93,0,10000,0,10000,0,10000,1,0
