,Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
475,-0.9,0.1,1,106,1,63,0.178215085,0.021418695,0.056297503,0.001510825,7044.030303,9578316.635,37,0,10000,0,10000,0,10000,0,10000,0,0
476,-0.9,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
477,-0.9,0.1,1,210,1,65,0.159417436,0.030540075,0.055514556,0.002932417,11414.13534,53390313.41,137,0,10000,0,10000,0,10000,0,10000,0,0
478,-0.9,0.1,1,88,1,69,0.5260627,0.018228633,0.268202,0.004996792,879.6,88303.84,14,0,10000,0,10000,0,10000,0,10000,0,0
479,-0.9,0.1,1,172,1,69,0.121124633,0.037413989,0.061853455,0.010264798,18082.70652,139681730.6,96,0,10000,0,10000,0,10000,0,10000,0,0
480,-0.9,0.1,1,87,1,57,0.152728889,0.003475131,0.046102695,0.000129019,5984.526316,3503806.67,23,0,10000,0,10000,0,10000,0,10000,0,0
881,-0.8,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
882,-0.8,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
883,-0.8,0.1,1,125,1,55,0.164122726,0.018514092,0.060750691,0.002403722,10759.75862,68038301.18,62,0,10000,0,10000,0,10000,0,10000,0,0
884,-0.8,0.1,1,202,1,59,0.117426989,0.023946509,0.03370833,0.001089972,13510.39683,35513436.83,130,0,10000,0,10000,0,10000,0,10000,0,0
885,-0.8,0.1,1,137,1,67,0.172818456,0.016311278,0.079734863,0.003191891,7557.322581,20514654.8,66,0,10000,0,10000,0,10000,0,10000,0,0
886,-0.8,0.1,1,99,1,70,0.4294444,0.056819808,0.17877285,0.002167547,1175.35,198508.6275,24,0,10000,0,10000,0,10000,0,10000,0,0
887,-0.8,0.1,1,188,1,59,0.134855303,0.020859084,0.058801228,0.005029678,13490.09244,108232082.4,123,0,10000,0,10000,0,10000,0,10000,0,0
888,-0.8,0.1,1,105,1,64,0.347390742,0.078265888,0.083063797,0.002787911,4828.83871,3630120.974,35,0,10000,0,10000,0,10000,0,10000,0,0
889,-0.8,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
890,-0.8,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
891,-0.8,0.1,1,175,1,64,0.21020567,0.023919973,0.087607526,0.00346645,6403.617647,11974965.35,106,0,10000,0,10000,0,10000,0,10000,0,0
892,-0.8,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
893,-0.8,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
894,-0.8,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
895,-0.8,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
896,-0.8,0.1,1,153,1,62,0.155893388,0.048182218,0.059332837,0.004951617,15719.7561,128503661,86,0,10000,0,10000,0,10000,0,10000,0,0
897,-0.8,0.1,1,77,1,63,0.381757,0.014421321,0.153358283,0.005023115,1196.5,170753.5833,10,0,10000,0,10000,0,10000,0,10000,0,0
898,-0.8,0.1,1,215,1,62,0.11250533,0.014339282,0.045052847,0.001503958,14527.70504,93745260.58,143,0,10000,0,10000,0,10000,0,10000,0,0
899,-0.8,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
900,-0.8,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1301,-0.7,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1302,-0.7,0.1,1,251,1,62,0.13831735,0.039405624,0.056686226,0.009004917,13980.5,79261903.98,186,0,10000,0,10000,0,10000,0,10000,0,0
1303,-0.7,0.1,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1304,-0.7,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1305,-0.7,0.1,1,93,1,60,0.227577017,0.030697073,0.0638317,0.001361863,6133.083333,11592854.49,28,0,10000,0,10000,0,10000,0,10000,0,0
1306,-0.7,0.1,1,208,1,63,0.150538573,0.033923321,0.06357038,0.006977162,12388.05147,75361650.23,140,0,10000,0,10000,0,10000,0,10000,0,0
1307,-0.7,0.1,1,171,1,62,0.250691306,0.068141263,0.103990508,0.01241567,10750.37624,97762230.57,105,0,10000,0,10000,0,10000,0,10000,0,0
1308,-0.7,0.1,1,85,1,72,0.5118705,0.006172036,0.27597525,0.001649791,974.5,6220.25,9,0,10000,0,10000,0,10000,0,10000,0,0
1309,-0.7,0.1,1,281,1,66,0.091833211,0.012985172,0.035523402,0.001288048,18290.97585,139645756.5,211,0,10000,0,10000,0,10000,0,10000,0,0
1310,-0.7,0.1,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1311,-0.7,0.1,1,70,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1312,-0.7,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1313,-0.7,0.1,1,100,1,56,0.116908464,0.00563741,0.038045882,0.000425309,10514.39394,17216667.63,37,0,10000,0,10000,0,10000,0,10000,0,0
1314,-0.7,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1315,-0.7,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1316,-0.7,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1317,-0.7,0.1,1,178,1,62,0.116692152,0.008158154,0.046312593,0.001749469,9753.92381,20351081.35,109,0,10000,0,10000,0,10000,0,10000,0,0
1318,-0.7,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1319,-0.7,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1320,-0.7,0.1,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1721,-0.6,0.1,1,146,1,61,0.226606074,0.097269598,0.108840913,0.031457873,13339.28571,87826515.87,81,0,10000,0,10000,0,10000,0,10000,0,0
1722,-0.6,0.1,1,260,1,71,0.136415174,0.036445424,0.066696215,0.009061125,17424.44134,159854653.1,183,0,10000,0,10000,0,10000,0,10000,0,0
1723,-0.6,0.1,1,125,1,58,0.124224429,0.024791668,0.04059861,0.001342335,13324.24138,50512009.42,62,0,10000,0,10000,0,10000,0,10000,0,0
1724,-0.6,0.1,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1725,-0.6,0.1,1,100,1,58,0.077530304,0.002419936,0.022795068,9.37E-05,12646.03571,25698661.03,32,0,10000,0,10000,0,10000,0,10000,0,0
1726,-0.6,0.1,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1727,-0.6,0.1,1,86,1,60,0.318792188,0.014177346,0.152660131,0.004880177,1472.9375,328197.8086,20,0,10000,0,10000,0,10000,0,10000,0,0
1728,-0.6,0.1,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1729,-0.6,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1730,-0.6,0.1,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1731,-0.6,0.1,1,99,1,62,0.201420269,0.011409249,0.072982192,0.000331024,3577.269231,1285611.889,30,0,10000,0,10000,0,10000,0,10000,0,0
1732,-0.6,0.1,1,90,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1733,-0.6,0.1,1,95,1,70,0.363918,0.001306558,0.141985417,0.000251761,2144.166667,110605.8056,16,0,10000,0,10000,0,10000,0,10000,0,0
1734,-0.6,0.1,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1735,-0.6,0.1,1,149,1,60,0.116891239,0.022918067,0.043882137,0.002358474,16083.22973,91416596.58,78,0,10000,0,10000,0,10000,0,10000,0,0
1736,-0.6,0.1,1,162,1,65,0.11217707,0.012836846,0.051876921,0.002191203,14629.90805,93798263.3,91,0,10000,0,10000,0,10000,0,10000,0,0
1737,-0.6,0.1,1,102,1,59,0.184322291,0.014463182,0.070310794,0.001148084,6615.15625,9229856.132,36,0,10000,0,10000,0,10000,0,10000,0,0
1738,-0.6,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1739,-0.6,0.1,1,206,1,58,0.092287979,0.007744206,0.035990263,0.000782546,14213.06522,70508879.29,142,0,10000,0,10000,0,10000,0,10000,0,0
1740,-0.6,0.1,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2141,-0.5,0.1,1,91,1,58,0.1584069,0.007602105,0.051440687,0.000335839,5444.173913,4917191.796,27,0,10000,0,10000,0,10000,0,10000,0,0
2142,-0.5,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2143,-0.5,0.1,1,149,1,63,0.081158805,0.016867495,0.030353822,0.001097079,21695.56579,181574477.1,80,0,10000,0,10000,0,10000,0,10000,0,0
2144,-0.5,0.1,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2145,-0.5,0.1,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2146,-0.5,0.1,1,174,1,63,0.160118657,0.016890256,0.069339109,0.002369433,11114.32673,90448340.02,105,0,10000,0,10000,0,10000,0,10000,0,0
2147,-0.5,0.1,1,161,1,57,0.118807269,0.008616919,0.037464353,0.000916973,11095.53763,33230089.28,97,0,10000,0,10000,0,10000,0,10000,0,0
2148,-0.5,0.1,1,106,1,65,0.378519,0.039297799,0.150514774,0.001487764,1438.26087,193656.1059,27,0,10000,0,10000,0,10000,0,10000,0,0
2149,-0.5,0.1,1,81,1,64,0.493914111,0.029974934,0.149845389,0.004188648,1527.111111,667054.7654,13,0,10000,0,10000,0,10000,0,10000,0,0
2150,-0.5,0.1,1,141,1,61,0.135954963,0.010960165,0.04386224,0.001090767,9828.861111,20333921.68,76,0,10000,0,10000,0,10000,0,10000,0,0
2151,-0.5,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2152,-0.5,0.1,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2153,-0.5,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2154,-0.5,0.1,1,111,1,62,0.396376927,0.070570191,0.150757715,0.009163892,3741.512195,5237647.372,45,0,10000,0,10000,0,10000,0,10000,0,0
2155,-0.5,0.1,1,155,1,60,0.086358134,0.017512882,0.022992407,0.000467253,17202.525,48585965.97,84,0,10000,0,10000,0,10000,0,10000,0,0
2156,-0.5,0.1,1,211,1,58,0.099109257,0.009086617,0.036718359,0.001409802,14740.16429,78097904.74,144,0,10000,0,10000,0,10000,0,10000,0,0
2157,-0.5,0.1,1,101,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2158,-0.5,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2159,-0.5,0.1,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2160,-0.5,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2561,-0.4,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2562,-0.4,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2563,-0.4,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2564,-0.4,0.1,1,150,1,60,0.180825511,0.022965584,0.074891952,0.004084022,8591.135802,23723451.01,85,0,10000,0,10000,0,10000,0,10000,0,0
2565,-0.4,0.1,1,89,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2566,-0.4,0.1,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2567,-0.4,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2568,-0.4,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2569,-0.4,0.1,1,182,1,60,0.132448536,0.034892625,0.054202368,0.005220192,18936.47706,195850081.2,113,0,10000,0,10000,0,10000,0,10000,0,0
2570,-0.4,0.1,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2571,-0.4,0.1,1,90,1,69,0.436233727,0.026856607,0.321960091,0.005553475,695.5454545,52592.97521,15,0,10000,0,10000,0,10000,0,10000,0,0
2572,-0.4,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2573,-0.4,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2574,-0.4,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2575,-0.4,0.1,1,107,1,58,0.178595341,0.026963816,0.069425964,0.003979344,8402.564103,25584157.12,43,0,10000,0,10000,0,10000,0,10000,0,0
2576,-0.4,0.1,1,154,1,59,0.174036589,0.047414976,0.073508279,0.010567507,10974.62353,45331478.68,89,0,10000,0,10000,0,10000,0,10000,0,0
2577,-0.4,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2578,-0.4,0.1,1,91,1,59,0.219777,0.0100815,0.055533265,0.000265083,5310.391304,4593844.76,27,0,10000,0,10000,0,10000,0,10000,0,0
2579,-0.4,0.1,1,169,1,65,0.153363301,0.05613428,0.056992479,0.00637325,17630.33696,145841469,96,0,10000,0,10000,0,10000,0,10000,0,0
2580,-0.4,0.1,1,153,1,52,0.123067887,0.007473762,0.04646277,0.000637956,9692.966667,17551935.99,94,0,10000,0,10000,0,10000,0,10000,0,0
2981,-0.3,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2982,-0.3,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2983,-0.3,0.1,1,146,1,72,0.210046789,0.026779807,0.091532358,0.005810722,7086.703125,34553754.83,68,0,10000,0,10000,0,10000,0,10000,0,0
2984,-0.3,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2985,-0.3,0.1,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2986,-0.3,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2987,-0.3,0.1,1,149,1,64,0.141187879,0.009057714,0.061078238,0.001822126,7923.541667,7107733.832,76,0,10000,0,10000,0,10000,0,10000,0,0
2988,-0.3,0.1,1,218,1,60,0.188983084,0.028145048,0.084683999,0.00416382,8093.795918,35684364.73,151,0,10000,0,10000,0,10000,0,10000,0,0
2989,-0.3,0.1,1,106,1,63,0.111277176,0.002162048,0.042092238,0.000323913,8557.068966,10768316.62,33,0,10000,0,10000,0,10000,0,10000,0,0
2990,-0.3,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2991,-0.3,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2992,-0.3,0.1,1,185,1,64,0.149535803,0.025403709,0.066183966,0.003263028,10365.3964,38840538.8,115,0,10000,0,10000,0,10000,0,10000,0,0
2993,-0.3,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2994,-0.3,0.1,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2995,-0.3,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2996,-0.3,0.1,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2997,-0.3,0.1,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2998,-0.3,0.1,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2999,-0.3,0.1,1,114,1,63,0.157543798,0.018734648,0.055442283,0.002775635,9927.170732,24387503.21,45,0,10000,0,10000,0,10000,0,10000,0,0
3000,-0.3,0.1,1,69,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3401,-0.2,0.1,1,129,1,62,0.333697748,0.123417084,0.148143053,0.041373806,8071.5,37454392.48,64,0,10000,0,10000,0,10000,0,10000,0,0
3402,-0.2,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3403,-0.2,0.1,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3404,-0.2,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3405,-0.2,0.1,1,80,1,59,0.33358264,0.067256685,0.06219102,0.000257041,2661.7,1333768.41,14,0,10000,0,10000,0,10000,0,10000,0,0
3406,-0.2,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3407,-0.2,0.1,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3408,-0.2,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3409,-0.2,0.1,1,255,1,65,0.158448227,0.0368588,0.07522142,0.007350952,14603.40556,135588126.1,184,0,10000,0,10000,0,10000,0,10000,0,0
3410,-0.2,0.1,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3411,-0.2,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3412,-0.2,0.1,1,85,1,60,0.2057762,0.000765689,0.079568047,0.000321979,4153.933333,1272702.196,19,0,10000,0,10000,0,10000,0,10000,0,0
3413,-0.2,0.1,1,213,1,62,0.09821218,0.008596499,0.038737055,0.001096203,14848.57664,80873609.57,141,0,10000,0,10000,0,10000,0,10000,0,0
3414,-0.2,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3415,-0.2,0.1,1,124,1,62,0.138181357,0.013544849,0.049421268,0.00120366,10126.43396,47198017.94,57,0,10000,0,10000,0,10000,0,10000,0,0
3416,-0.2,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3417,-0.2,0.1,1,101,1,57,0.281474643,0.054821722,0.08869898,0.007793543,7367.633333,24426627.7,34,0,10000,0,10000,0,10000,0,10000,0,0
3418,-0.2,0.1,1,92,1,60,0.070147461,0.001399373,0.024397648,0.000218041,12511.04348,29938178.65,27,0,10000,0,10000,0,10000,0,10000,0,0
3419,-0.2,0.1,1,88,1,70,0.7618129,0.026593634,0.4519868,0.022588254,389.9,20677.89,14,0,10000,0,10000,0,10000,0,10000,0,0
3420,-0.2,0.1,1,104,1,63,0.233322414,0.003694187,0.107654162,0.00120986,3254.482759,548199.0083,33,0,10000,0,10000,0,10000,0,10000,0,0
3821,-0.1,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3822,-0.1,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3823,-0.1,0.1,1,87,1,61,0.505536,0.009492429,0.252580692,0.004164171,1288.538462,43780.09467,17,0,10000,0,10000,0,10000,0,10000,0,0
3824,-0.1,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3825,-0.1,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3826,-0.1,0.1,1,156,1,62,0.180120571,0.053395287,0.07210578,0.007000363,12436.21429,78095916.91,88,0,10000,0,10000,0,10000,0,10000,0,0
3827,-0.1,0.1,1,109,1,73,0.314504174,0.012142976,0.182571522,0.00990057,2592.652174,998826.1399,27,0,10000,0,10000,0,10000,0,10000,0,0
3828,-0.1,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3829,-0.1,0.1,1,91,1,69,0.381681222,0.007891444,0.157736556,0.00224107,1555.777778,11784.39506,13,0,10000,0,10000,0,10000,0,10000,0,0
3830,-0.1,0.1,1,147,1,60,0.155589243,0.016007843,0.070307203,0.004228917,8779.909091,29715952.29,81,0,10000,0,10000,0,10000,0,10000,0,0
3831,-0.1,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3832,-0.1,0.1,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3833,-0.1,0.1,1,154,1,65,0.181751301,0.030998387,0.072723072,0.003534907,10218.24,53212375.57,79,0,10000,0,10000,0,10000,0,10000,0,0
3834,-0.1,0.1,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3835,-0.1,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3836,-0.1,0.1,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3837,-0.1,0.1,1,142,1,62,0.109878186,0.010236201,0.051006042,0.001835401,13887.23611,85700900.93,76,0,10000,0,10000,0,10000,0,10000,0,0
3838,-0.1,0.1,1,142,1,64,0.163524913,0.044185226,0.055994498,0.003422098,13470.61972,98153211,75,0,10000,0,10000,0,10000,0,10000,0,0
3839,-0.1,0.1,1,139,1,56,0.145467277,0.018264787,0.056683707,0.002674501,9282.878378,33241758.35,78,0,10000,0,10000,0,10000,0,10000,0,0
3840,-0.1,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4241,0,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4242,0,0.1,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4243,0,0.1,1,99,1,62,0.292562208,0.029530592,0.116636425,0.005726254,2763.208333,5546232.165,28,0,10000,0,10000,0,10000,0,10000,0,0
4244,0,0.1,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4245,0,0.1,1,135,1,58,0.094034738,0.007708287,0.038299065,0.000863809,14218.54545,58187756.04,70,0,10000,0,10000,0,10000,0,10000,0,0
4246,0,0.1,1,81,1,63,0.4684093,0.042153467,0.16095265,0.012208633,1642.3,702865.81,14,0,10000,0,10000,0,10000,0,10000,0,0
4247,0,0.1,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4248,0,0.1,1,162,1,68,0.180001718,0.0347013,0.08838706,0.007569674,9852.130952,49957175.16,90,0,10000,0,10000,0,10000,0,10000,0,0
4249,0,0.1,1,69,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4250,0,0.1,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4251,0,0.1,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4252,0,0.1,1,94,1,63,0.611365933,0.072395865,0.234533467,0.005332835,885.8666667,87934.64889,19,0,10000,0,10000,0,10000,0,10000,0,0
